Ch1 Amplitude,Ch2 Amplitude
772.7392,6437.65625
772.8626,6464.939
773.0781,6482.779
773.1691,6388.01367
773.254456,6420.362
773.328857,6410.267
773.7607,6430.275
774.2668,1477.44385
774.5419,6472.7583
774.656067,6227.266
774.8407,6521.02441
775.1159,6384.5
775.3782,6387.605
775.4724,6538.90967
775.476257,6526.97559
775.6956,6343.13672
775.717651,6709.26367
775.73114,6447.031
775.978149,6486.928
776.3234,6496.341
776.4301,6505.82568
776.449768,6584.81445
776.5438,6304.9624
776.7115,6456.617
777.075256,6282.36133
777.245056,6447.2373
777.5717,6369.663
777.7194,6496.954
777.867432,6493.92529
777.87384,6588.61133
778.079956,6622.77441
778.1167,6619.87
778.7266,6343.49756
778.825,6529.08154
778.838135,6580.2085
779.1335,6431.796
779.2515,6506.033
779.6451,6372.95654
779.891357,6555.617
780.243042,6438.472
780.294067,6422.26953
780.396,6500.4375
780.484,6403.525
780.492859,6345.94043
780.602539,6584.474
780.688,1410.82922
781.101563,6410.399
781.125366,6354.141
781.9803,6530.98926
782.4256,6407.333
782.4693,6379.73242
782.6266,6449.76855
782.746948,6363.049
782.777649,6752.59
782.8371,6604.53369
782.953552,6446.28662
783.1448,6558.356
783.2598,6500.66162
783.274048,6457.055
783.4902,6547.374
783.7857,6467.26025
783.8124,6403.726
783.8328,6504.605
783.9871,6559.568
784.342,6483.743
784.67865,6497.03369
784.8067,6359.965
784.935059,6599.55
785.196167,6321.35254
785.506348,6630.76367
785.5149,6571.57373
785.629,6487.07
785.637146,6381.77832
785.7245,6353.011
785.759949,6475.539
785.7614,6401.98438
786.0195,6577.44775
786.0654,6493.53174
786.394531,6538.62646
786.441833,6444.939
786.8747,6489.99951
786.9525,6267.885
787.044556,6558.61963
787.137146,6370.143
787.2208,6349.078
787.969666,6612.15234
787.9912,6319.70166
787.997,6472.952
788.0285,6526.51367
788.040344,6289.32373
788.078857,6357.767
788.11145,6436.57471
788.4089,6448.44727
788.482,6487.474
788.8608,1402.96313
788.8758,6415.59863
789.590759,6552.073
789.932739,6233.43
790.7622,6488.697
790.769043,6494.1543
790.8623,6474.495
790.9246,6486.19141
791.164551,6511.63232
791.694153,6472.47949
791.7004,6332.38
791.7133,6504.1
791.9643,6455.74365
792.0058,6636.4707
792.1201,6515.509
792.416138,6461.75928
792.628845,6561.626
792.669067,6357.41357
792.6792,6502.05029
792.714233,6527.415
792.899658,6290.423
792.9025,5804.851
792.9229,6435.73
792.9618,1408.63159
793.050049,6492.74365
793.145,1318.84167
793.306763,6593.085
793.5032,6569.72852
793.796448,6159.079
793.980957,6508.084
794.212036,6428.186
794.2147,6389.45654
794.251343,6368.11035
794.724548,1390.01111
794.8109,1470.91077
795.356262,6414.92773
795.4358,6421.25439
795.4771,6406.43652
795.544861,6528.71338
795.6873,6440.635
795.7412,1403.20557
795.8358,6314.38574
795.9401,1406.918
796.005737,1441.75793
796.047363,1421.05859
796.507935,6502.82227
796.8041,6435.08154
796.8148,6515.767
796.8728,6352.59131
797.0211,6570.244
797.1484,6432.66455
797.323059,6442.33154
797.3345,1394.07007
797.4248,6427.86572
798.0173,1438.80859
798.059265,6542.07959
798.2134,6493.3125
798.273743,6280.884
798.3945,1196.62793
799.182739,1442.2876
799.214355,6473.9165
799.335449,1422.3761
799.6038,1425.2666
799.7791,1403.69031
799.788147,1440.55945
799.9952,1344.17444
800.0124,6361.69629
800.146667,6583.231
800.1777,1467.44141
800.384766,6516.70264
800.485962,6457.327
800.5961,6402.157
800.599243,1383.55859
800.646545,1440.52271
800.777344,6302.588
800.996338,1406.55615
801.18,6425.885
801.19,1425.92773
801.294861,6394.46143
801.3978,1456.06763
801.4176,1400.47046
801.8064,6656.25928
801.8901,1328.02441
801.996155,1386.67334
802.1412,1431.18848
802.2262,1449.30347
802.2519,1448.939
802.289063,1379.81042
802.5612,6633.649
802.661438,1392.02734
802.8058,6151.548
802.8993,1457.62463
803.4853,6439.03174
803.6599,1440.171
803.6877,1363.49451
803.776245,1538.966
803.808655,1366.329
803.873657,1441.50708
804.0674,6532.05029
804.2396,1470.86523
804.263245,6397.2793
804.3452,1454.28564
804.4616,1379.16272
804.719543,1410.1886
804.7335,6494.84033
804.7693,1448.45276
805.044556,1391.13965
805.2687,1378.32275
805.4541,1349.74622
805.5162,1384.61865
805.604858,1379.86572
805.7359,1425.58813
805.9269,6409.719
806.0321,6538.90771
806.0457,1407.27979
806.0465,6314.16162
806.164246,6369.86328
806.1726,1318.91406
806.183,1405.32141
806.2636,6358.035
806.3155,1374.35925
806.3827,6434.908
806.39386,6328.373
806.439148,6607.59229
806.4506,1344.949
806.4815,1353.68738
806.536,6384.528
806.537659,1314.80432
806.5664,1301.5603
806.741,6363.37
806.7983,1381.68787
806.8629,1381.09485
807.0548,6279.98242
807.12146,1453.03748
807.174744,1410.41321
807.2721,1419.26025
807.5849,1424.41321
807.5888,1333.5719
807.6582,1462.44592
807.71,1382.22021
807.86145,1409.47083
807.9775,1404.67468
808.0049,1462.31665
808.037354,1320.8158
808.0393,6477.441
808.0568,1361.043
808.068,6305.2666
808.1553,6514.48047
808.272034,6405.84863
808.3413,1317.51038
808.4493,1413.2113
808.5536,6600.811
808.6205,1369.05664
808.6271,1379.272
808.730469,1376.69141
808.7764,1385.321
808.840637,6378.36475
808.9099,1337.85278
809.0512,1385.49609
809.109436,6428.403
809.2087,6465.801
809.2586,1429.07849
809.283569,1396.26819
809.317,1476.24255
809.336365,1376.16528
809.737244,1400.23047
809.741638,1467.325
809.9593,1420.16064
809.9812,1409.44861
809.984131,1436.63855
810.0104,1363.88489
810.037231,6592.34131
810.102844,1420.14917
810.1403,1371.33948
810.1734,1412.22583
810.2097,1398.61963
810.2274,1428.18835
810.2538,1441.69043
810.284851,1426.97034
810.44635,1419.03394
810.517334,1353.28381
810.5278,6589.66357
810.538757,1423.25037
810.562256,1465.89185
810.733154,1309.85242
810.7684,1426.67065
810.80426,1342.55493
810.979431,6503.84961
811.010864,1365.21912
811.051941,6430.47852
811.201538,1400.77441
811.339233,6379.37061
811.483,1392.65686
811.7396,1370.0376
811.7421,1433.54846
811.752258,6493.68945
811.7984,1381.27417
811.930969,6356.293
811.984436,1412.23657
811.9925,1340.95776
812.031,1383.83008
812.0385,1306.40308
812.199158,1415.81714
812.2076,1267.02478
812.274048,6652.58
812.315369,1406.37207
812.5094,6547.724
812.515564,1392.445
812.520569,6400.502
812.5532,6461.78027
812.554932,1362.54749
812.5964,1401.40491
812.681458,6472.0293
812.6896,1332.41016
812.709656,6601.375
812.7212,1410.86511
812.823059,1409.45459
812.8975,1328.69312
812.950745,1454.44568
813.036,6427.648
813.0461,1368.47583
813.261169,1373.79712
813.4973,6390.38525
813.571655,1411.1416
813.5753,1404.61523
813.713562,1380.05164
813.7922,1435.55786
813.904,1407.40991
813.9109,6406.5127
814.149048,1375.80566
814.1532,6421.083
814.1768,6345.12158
814.195862,1474.08618
814.3695,1408.4856
814.3723,6395.24658
814.4342,1374.36865
814.561,1404.52185
814.565552,6339.32129
814.6491,1444.63806
814.685242,1415.25134
814.6881,6443.66162
814.792847,1414.43115
814.840454,1399.11792
814.881531,6586.874
814.9071,1377.87463
814.9676,1418.08289
814.9799,6423.72559
815.3898,1386.68762
815.419861,1425.9635
815.458435,1378.50232
815.4724,1418.90088
815.5877,1389.29517
815.6142,1391.38721
815.641663,1352.36646
815.680664,6575.296
815.692444,6427.02637
815.7291,1356.39612
815.7926,6477.525
815.822144,1315.86157
815.895569,1369.27161
815.954346,1408.39282
815.9781,1364.99353
816.0709,1415.319
816.094055,1447.25916
816.100769,1392.47473
816.105957,1455.972
816.122253,6298.855
816.1397,6554.472
816.165649,1317.86523
816.2718,1390.99036
816.292664,1375.622
816.3007,6421.485
816.355347,1426.27234
816.48584,6506.24072
816.4913,1462.12927
816.5482,1422.76086
816.5663,1378.79419
816.65564,1379.74829
816.753967,1422.08557
816.7567,1405.4574
816.783569,1410.64587
816.9019,6447.60059
816.909058,1361.83765
816.9394,6410.961
817.00885,1457.61743
817.0212,1424.19788
817.0477,1383.94067
817.081238,6468.4
817.168457,1429.62964
817.199158,1399.26648
817.2122,6366.15674
817.2135,1406.77844
817.238,1474.12488
817.2529,1346.13318
817.2846,1448.77551
817.3985,1391.95251
817.4385,6462.56836
817.4655,6355.86426
817.5055,1455.96667
817.552,1361.461
817.562561,1422.48828
817.563354,6579.23828
817.570557,1452.10583
817.6522,1450.66431
817.658142,6362.96
817.815735,1412.02734
817.938,1474.9397
817.951355,6446.795
817.9586,1489.8645
818.0785,6285.757
818.0871,1403.24023
818.1939,5996.828
818.1993,1448.36743
818.2324,1410.9303
818.235962,1441.798
818.2428,1385.008
818.261,1405.732
818.363647,1417.01282
818.46875,1431.84119
818.4745,1384.0282
818.5659,1374.69421
818.6147,1403.26306
818.6239,1416.4967
818.672546,6253.342
818.6886,1364.74963
818.7119,1415.60034
818.809143,1403.37134
818.847839,1355.11926
818.854065,1408.07764
818.86676,1352.01172
818.8805,1428.6687
818.9269,1396.57117
818.9349,1416.9657
818.9579,1399.4231
819.015259,1439.45447
819.047852,1381.86877
819.0934,1417.37109
819.121033,1343.6748
819.1773,1466.99744
819.2176,1421.37854
819.24115,1334.17993
819.245667,1425.48547
819.2738,6529.972
819.3094,6398.3623
819.3924,1357.778
819.398132,1425.98523
819.6871,1416.50085
819.7531,1459.57483
819.771851,1406.90112
819.793945,1345.99109
819.903748,1470.89819
819.9084,1483.46875
819.942444,1358.06775
820.0613,1318.77869
820.0975,1443.94312
820.1037,1427.269
820.139,1383.89929
820.1432,6513.79541
820.1965,1303.43066
820.2294,1349.659
820.317932,6325.67236
820.3286,1446.40747
820.350159,1358.54944
820.364441,6400.24072
820.380432,1462.94385
820.4056,1435.93726
820.4772,6275.29346
820.5032,1399.94
820.544067,1364.02576
820.550964,1431.38452
820.5738,1371.53784
820.6104,1356.85693
820.6337,1379.12915
820.6556,1441.17761
820.678162,1419.45752
820.7327,1377.21533
820.743835,1334.45459
820.775,1400.60938
820.7835,1451.883
820.8543,1390.07874
820.88385,1364.79639
820.899353,1434.304
821.0446,1370.34924
821.048157,1351.7583
821.1283,1384.8833
821.18634,6636.43
821.1992,6346.1084
821.2022,1419.37659
821.2144,1411.32068
821.2602,1380.21387
821.273743,1368.41919
821.2913,1342.95886
821.3342,1389.21313
821.348938,1372.10461
821.4312,1404.35071
821.448669,1406.96631
821.4502,1392.16614
821.4544,1417.6095
821.4573,6341.84229
821.4648,1369.09534
821.4869,1383.94153
821.563354,1440.88977
821.6251,1410.54858
821.6649,1425.82214
821.672363,1444.52454
821.680237,1335.97754
821.7305,1392.99561
821.7658,6520.912
821.7802,1350.637
821.8106,1410.14136
821.8366,1428.12549
821.8389,1384.37756
821.86615,1426.01367
821.8693,1388.68335
821.955444,1445.592
821.9587,1411.28528
822.0059,1407.544
822.009644,1355.946
822.0484,1360.14172
822.049561,1380.63867
822.0555,1437.14563
822.0762,1389.61633
822.101,6003.722
822.1126,1411.4613
822.189148,6626.127
822.1897,1446.24658
822.214661,1476.99561
822.2512,1358.69751
822.2621,1427.9635
822.284058,1362.4397
822.293762,1402.44714
822.297668,1386.20325
822.29834,1381.12659
822.3261,1381.33484
822.3589,5531.932
822.4721,1339.992
822.4749,1376.26709
822.48,1366.20044
822.4987,1341.97388
822.501038,1422.95349
822.511536,1383.29382
822.523254,1397.69312
822.5709,1396.41675
822.5744,1367.25354
822.6242,1368.9231
822.631042,1382.56079
822.644,1390.6051
822.6809,1360.18347
822.7216,1371.19812
822.779968,1289.55676
822.782,1437.16614
822.820557,1452.01123
822.875,1364.03638
822.969055,1353.27051
822.9765,1396.32031
822.985657,1428.95081
822.992,1346.47339
822.9987,1449.27222
823.0359,1381.10144
823.0424,1432.18457
823.095642,1392.15381
823.184265,1398.33862
823.1977,1408.91565
823.279541,1407.83069
823.3055,1406.08618
823.3112,1348.30444
823.331665,1482.30176
823.3724,6381.97266
823.394348,1457.79224
823.48645,1401.50171
823.5187,1470.60571
823.5724,1351.80725
823.589539,1388.70361
823.6342,1378.41846
823.64856,1360.48083
823.670959,1392.639
823.6863,1393.65063
823.7025,1360.33228
823.7396,1387.37146
824.0103,1372.133
824.0325,1422.05347
824.0687,1430.78882
824.1409,1352.55542
824.149658,1381.94312
824.1661,1397.75269
824.2178,1377.4845
824.2357,1432.10425
824.320435,1350.385
824.344849,1437.94336
824.3479,1364.66772
824.4364,1468.52563
824.4479,1370.478
824.4519,1416.63879
824.46,1390.413
824.471436,1364.15027
824.474731,1371.46082
824.49585,1341.52722
824.509155,1388.7218
824.52655,1446.4668
824.5619,1405.02808
824.5826,1375.60986
824.5914,1440.19177
824.598633,1439.5498
824.607361,1356.63586
824.6193,1370.82007
824.6262,1331.00354
824.6697,1374.85071
824.672546,1435.91248
824.739136,1397.18774
824.8189,1347.711
824.8447,1478.49048
824.8714,1385.512
824.87384,1365.46741
824.8739,6187.5376
824.885559,1411.70862
824.887939,1322.60461
824.8899,1384.405
824.9067,1375.63965
824.9224,1394.78748
824.9513,1337.19543
825.0259,1353.35718
825.027,1369.77173
825.044,1380.77258
825.081055,1425.91882
825.123657,1425.42847
825.144531,6485.764
825.1906,1383.90125
825.1934,1442.73364
825.2242,1446.92688
825.2435,1373.75183
825.3017,1359.15259
825.3113,1437.92334
825.335266,1361.2876
825.3439,1429.31482
825.3628,1404.59338
825.4988,1347.52124
825.517944,1360.29626
825.5377,1404.50842
825.549744,6412.181
825.552734,1460.791
825.567749,1468.049
825.603943,1371.31506
825.7848,1408.02466
825.846741,1371.44958
825.847839,1354.11511
825.8559,1398.05811
825.8605,6362.55371
825.91156,1385.36658
825.918,1378.6449
825.925232,1430.67053
826.026367,1384.81665
826.053162,1366.43945
826.06604,1413.64539
826.0718,1346.194
826.09,1390.8866
826.13,1341.97009
826.1927,1312.69
826.1984,1393.93091
826.1989,1363.72839
826.245056,6311.44
826.299133,1377.93408
826.300049,1436.608
826.3064,1412.40161
826.3098,1453.13525
826.3514,1434.87952
826.3531,1383.665
826.367554,1349.92322
826.3737,1382.887
826.397644,1375.97107
826.402832,1386.74292
826.439941,1383.05774
826.4576,1403.21252
826.4896,1366.44446
826.5543,6298.09131
826.5966,1423.74963
826.7328,1459.443
826.737244,1426.89355
826.7799,1347.28345
826.789063,1289.71887
826.8555,1327.93616
826.907043,1426.03113
826.9212,1392.39539
826.9353,1431.87891
826.9368,1432.44849
826.9571,1376.86145
826.969666,1379.8175
826.9827,6314.793
827.0031,1399.2019
827.0044,1337.09851
827.0183,1392.53955
827.0214,1392.61609
827.02594,1362.56445
827.057,1465.87732
827.065369,1347.11169
827.107544,1356.86145
827.1194,1403.18909
827.161255,1351.55444
827.1977,1382.41382
827.2305,6321.09961
827.2365,1423.67017
827.250061,1398.3186
827.296753,1355.07031
827.3255,1347.4054
827.3436,1385.12866
827.3616,1388.57483
827.389038,1415.77686
827.392639,1397.84839
827.4093,1384.52881
827.4267,1377.81836
827.464355,1371.5481
827.4647,1362.45154
827.466553,1318.58545
827.4974,1403.45569
827.500366,6694.78955
827.508,1412.72046
827.5688,1394.06458
827.5751,1368.52734
827.607666,1317.87524
827.6169,1432.07886
827.623352,6579.10059
827.6796,1329.10535
827.7044,1409.058
827.710754,1388.5636
827.7221,1434.57361
827.734558,6435.92871
827.737549,1405.80286
827.758545,1395.06653
827.7896,1403.58765
827.790649,1405.65222
827.8909,1388.63562
827.8943,1404.766
827.9071,1374.16357
827.9222,1453.76453
827.9985,1479.88586
828.006165,1322.89819
828.028931,1459.8877
828.0541,1366.0575
828.087,1397.15015
828.196,1394.302
828.2002,1364.87317
828.2166,1416.67969
828.243652,1397.74011
828.2616,1383.75891
828.2913,1387.61011
828.336548,1368.59814
828.337158,1310.15088
828.43335,1341.34729
828.484558,1428.27332
828.487,1408.776
828.513062,1440.001
828.532654,1373.46692
828.5541,1425.78162
828.621643,1394.36743
828.6239,1438.91638
828.6572,1321.35852
828.659058,1429.4126
828.7032,1394.33118
828.7259,1440.54846
828.733643,1449.70862
828.753845,1379.771
828.7785,1368.2876
828.7917,1426.74817
828.811768,1446.6604
828.8186,6504.81348
828.8416,1404.06543
828.8619,1398.12854
828.870239,1462.78589
828.87384,1359.16992
828.907532,1416.36792
828.916748,1382.04565
828.9371,1450.90137
829.0208,1343.69312
829.0306,1385.09558
829.0657,1409.00916
829.0801,1348.56274
829.124146,1348.91467
829.152832,1421.75037
829.157837,1457.53564
829.159546,1431.32544
829.1716,1377.48389
829.24646,1458.941
829.377258,1403.101
829.386658,1410.45
829.3921,1412.178
829.4203,1436.022
829.425354,1484.73145
829.4388,1401.14917
829.4666,1325.35815
829.4988,1310.50891
829.501831,1434.96863
829.5058,1395.81836
829.5066,1460.68958
829.5104,1342.55432
829.5238,1372.63367
829.575134,1337.47278
829.5886,1384.16528
829.6203,1319.02527
829.620667,1378.70459
829.685,1386.28308
829.7538,1391.31738
829.7826,1403.01074
829.788635,1377.50415
829.7976,1424.98755
829.8011,1394.13916
829.803467,1317.17834
829.8537,1407.13171
829.8593,1385.64221
829.8614,1425.198
829.8639,1308.11426
829.888,6484.009
829.8895,1426.4021
829.924744,1369.67493
829.940369,1337.846
829.9838,1426.42139
829.994263,1435.25977
830.038757,1431.59106
830.057,1368.77722
830.0726,1343.52563
830.079163,1390.64966
830.1077,1452.11609
830.1254,1396.0885
830.127258,1324.425
830.1581,1410.28735
830.2362,1358.40491
830.243,1418.77173
830.255737,1399.11365
830.286,1462.77063
830.286743,1424.25183
830.3341,1396.19507
830.337646,1337.00928
830.3479,1363.73413
830.363831,1327.3158
830.3872,1365.82922
830.4152,1363.20276
830.423035,1393.22192
830.4392,1374.41638
830.4446,1465.86963
830.451355,1359.16223
830.462952,1394.86353
830.4659,1371.06433
830.5071,1334.53247
830.5088,1349.96143
830.5148,1320.73193
830.5905,1387.47571
830.6076,1380.71375
830.610352,1329.37207
830.6205,1401.83167
830.6496,1428.23083
830.6612,1451.80042
830.671265,1437.38477
830.6732,1368.13647
830.7045,1415.58533
830.7261,1405.69226
830.7588,5883.174
830.7777,1401.51855
830.778259,1366.90723
830.786743,1416.2915
830.791565,1356.51428
830.844055,1383.504
830.8745,1453.67554
830.892334,1291.05688
830.8946,1450.82227
830.9107,1388.29028
830.922852,1459.30713
830.949463,1373.27417
830.9886,1454.07568
831.002563,1395.48145
831.0051,1366.29663
831.0248,1378.65955
831.025452,1420.37549
831.035461,1392.63269
831.0466,1428.10742
831.0468,1358.84143
831.062561,1362.0614
831.0676,1423.03845
831.1578,1385.82507
831.233459,1369.10168
831.237,1312.98
831.275635,1389.59387
831.33905,1392.13184
831.3521,1439.92578
831.3731,1391.74561
831.376648,1349.54907
831.389954,1376.325
831.4236,1378.71924
831.521545,1384.10974
831.5493,1392.20166
831.5658,1340.20569
831.5767,1437.81958
831.609863,1397.40417
831.610046,1418.51428
831.637146,1443.76257
831.6399,1368.50891
831.645142,1364.10071
831.6707,1368.10876
831.6746,1429.8197
831.7271,1356.89124
831.731567,1358.6377
831.7363,1353.14026
831.743,1348.47974
831.7644,1381.5896
831.7672,1409.66272
831.774963,1417.4917
831.7912,1416.56726
831.808167,1430.68018
831.8717,1392.31531
831.9005,1391.29956
831.9145,1371.75427
831.9169,1429.47559
831.983459,1445.0813
832.0171,1524.24036
832.025,1351.77917
832.0271,1321.35449
832.0311,1470.63684
832.0318,1300.09216
832.0707,1400.20471
832.0742,1365.41907
832.083069,1377.47021
832.091553,1346.87354
832.0936,1353.02429
832.09845,1395.68616
832.1071,1400.97986
832.1268,6471.90869
832.1345,6379.234
832.1429,1377.79626
832.15155,6575.52539
832.2078,6566.51172
832.2147,1386.728
832.217,1381.35974
832.2188,1365.21191
832.246643,1256.828
832.268,1372.01489
832.300354,1375.125
832.3084,1370.85254
832.333435,1388.15869
832.343,1394.61926
832.372,1399.44055
832.380554,1431.59143
832.3936,1380.61462
832.4062,6489.073
832.4369,1374.9613
832.476135,1310.24268
832.5243,6513.31445
832.527954,1413.66858
832.5534,1477.80664
832.5734,1393.0354
832.584839,1361.21741
832.5879,1406.18958
832.5975,1395.11157
832.6094,1407.62451
832.6238,1426.09082
832.649,1355.36707
832.655457,1370.29651
832.6661,1322.886
832.6721,1439.63
832.689,1348.17065
832.6916,1264.80066
832.6971,1374.8252
832.698669,1434.27319
832.712646,1383.05774
832.720154,1395.38281
832.7203,1363.39258
832.727539,1361.831
832.7393,1411.79846
832.742065,1394.64539
832.7478,1354.83826
832.79364,1355.695
832.8001,1388.191
832.827942,1388.193
832.837769,1356.03833
832.865967,1397.34851
832.8891,1470.01038
832.892334,1370.97839
832.8925,1399.91565
832.8928,1468.18359
832.9292,1439.83154
832.9768,1445.80225
832.9947,1472.82422
833.065247,1397.74
833.0791,1352.34143
833.090759,1388.14722
833.098,1395.47327
833.1003,1365.27563
833.111267,1359.86292
833.11145,1372.37756
833.117554,1399.44446
833.1389,1357.33728
833.1534,1411.83765
833.159,1338.66577
833.1593,1418.55249
833.189758,1381.80615
833.2401,1402.45886
833.2791,1304.857
833.300842,1396.01135
833.3449,1393.22437
833.354248,6267.814
833.3864,1376.19531
833.3888,1399.7832
833.3935,6316.64941
833.4166,1369.52429
833.4181,1398.41455
833.461365,1361.831
833.4693,1388.41992
833.475647,1463.96326
833.4963,1370.63147
833.5068,1375.99182
833.51,1409.40552
833.511353,1343.08813
833.5129,1420.2616
833.574646,1355.49658
833.582153,1352.75952
833.6128,1360.66077
833.639,1409.53967
833.660767,1406.53674
833.662,1411.93774
833.678955,1402.88928
833.682739,1429.54749
833.6994,1417.54651
833.70636,1388.80334
833.7074,1400.41748
833.711853,1369.54321
833.7312,1448.81812
833.7381,1355.75562
833.7649,1392.55359
833.767761,1399.61584
833.7733,1366.05151
833.8073,1398.9093
833.815,1425.90247
833.8402,1442.4314
833.85376,1400.78052
833.8602,1432.38464
833.862061,1383.45813
833.8625,6446.68164
833.890259,1351.45618
833.8929,1469.32214
833.9038,1345.29675
833.957153,1412.18555
833.966736,1388.549
833.983765,6426.624
834.0515,1404.14636
834.0725,1434.14172
834.1144,1338.00684
834.115845,1334.73145
834.118835,1379.7052
834.1278,1408.10669
834.1346,1382.98291
834.14,1328.68152
834.1588,1322.153
834.1719,1335.91626
834.1762,6409.84229
834.2448,1372.61292
834.2793,1415.24109
834.284668,1447.76819
834.3175,1440.06
834.332764,1338.8811
834.3559,1433.0614
834.3703,1477.5304
834.374756,1387.88879
834.3862,1361.27576
834.390137,1376.56506
834.3945,1345.58557
834.398743,1352.08325
834.4184,1433.046
834.431,1375.4447
834.431152,1431.93494
834.4546,1311.67517
834.472839,1370.15039
834.4757,1390.48376
834.4792,1457.51367
834.502258,1355.80823
834.552551,1320.08752
834.5661,1366.63574
834.587952,1437.43713
834.5886,1390.39575
834.6152,1346.298
834.6164,1362.27649
834.6219,1383.743
834.628967,1316.82886
834.6617,1333.09729
834.662964,1352.02075
834.668762,1439.8053
834.6923,1479.134
834.703,1370.37927
834.709656,1364.68518
834.730957,1466.12549
834.739,6357
834.7444,1379.29089
834.7525,1405.5083
834.7556,6423.869
834.760437,1379.21069
834.807739,1398.954
834.8136,1412.88452
834.821167,6415.463
834.8999,1393.08691
834.9332,1421.05872
834.943359,1358.7168
834.9575,1369.86414
834.991,1361.597
835.0129,1346.80774
835.032837,1350.75623
835.084351,1340.64575
835.1059,1349.48962
835.1085,1340.799
835.109253,1325.66382
835.1176,1366.99182
835.1472,1335.59912
835.161133,1361.22034
835.1681,1337.038
835.205,1385.63977
835.205139,1379.78162
835.2211,1367.80188
835.2375,1402.22144
835.2421,1382.00049
835.251,1434.5332
835.2643,1411.07324
835.274353,1424.75476
835.2854,1405.65759
835.2973,1440.85974
835.313843,1499.14246
835.3255,1324.74353
835.334534,1362.926
835.3512,1429.66028
835.386,6541.853
835.4065,1410.27734
835.420837,1419.46057
835.4288,1331.81482
835.4303,1368.149
835.4959,1403.07471
835.5017,1421.61426
835.537,1379.27515
835.549866,1371.13831
835.5529,1317.1012
