Ch1 Amplitude,Ch2 Amplitude
1943.33521,7333.48975
1943.59973,7222.221
1943.75281,7179.47559
1943.76147,7065.20166
1944.063,7213.372
1944.17712,7223.629
1944.23523,6757.339
1944.45825,7024.30469
1944.54749,7170.10352
1944.92285,7239.84961
1944.95532,1348.74133
1945.10669,6978.8125
1945.2854,7106.77344
1945.57007,6947.7207
1945.66248,6955.908
1945.80017,7023.61
1945.98328,6685.163
1946.073,7203.19141
1946.23828,7233.9873
1946.39648,7229.70947
1946.55835,6910.75146
1946.62476,7289.15039
1946.71448,7159.435
1946.735,7298.26563
1946.81055,7474.393
1947.14771,7166.52344
1947.26062,7142.19336
1947.7688,7291.316
1947.78979,7276.526
1947.96936,7209.735
1948.00623,7530.5127
1948.31421,7107.07
1948.89673,6897.852
1949.26208,7540.37744
1949.73828,7265.125
1949.79468,7261.03369
1949.90735,7007.99268
1950.03027,7176.69775
1950.0946,7041.87939
1950.89819,7245.28174
1950.94287,7158.87744
1951.008,6943.33838
1951.15076,7179.148
1951.208,7266.83252
1951.42041,7005.95557
1951.65039,7220.96045
1951.73926,7377.581
1951.88831,7223.62158
1952.03333,7265.45361
1952.3197,7369.182
1952.33,7164.325
1952.33459,6969.079
1952.35864,7190.65137
1952.66492,7477.492
1952.8739,7255.207
1952.98254,7366.819
1953.0614,7204.64648
1953.2312,8040.069
1953.277,6583.19531
1953.47925,7044.0625
1953.64148,7048.69727
1953.7887,7688.45459
1953.83545,7150.324
1953.963,7239.02
1954.04114,7034.66553
1954.23535,7147.38672
1954.2356,7077.966
1954.68982,7246.507
1954.941,7413.612
1954.951,7154.802
1955.02332,7066.252
1955.245,7076.524
1955.282,7363.16943
1955.38257,1309.53625
1955.45386,1375.2926
1955.74719,4170.28271
1955.83594,7137.05957
1955.90308,7365.75635
1956.02307,7124.45654
1956.10681,7214.28467
1956.3689,7018.841
1956.38428,7193.14941
1956.63721,7189.134
1957.234,7340.35449
1957.34668,7204.26
1957.7002,7013.742
1957.84766,7217.11035
