Ch1 Amplitude,Ch2 Amplitude
895.295837,6153.58154
895.3396,6222.128
895.7189,6366.30371
895.7913,6153.754
895.9119,6206.149
895.999451,6403.44727
896.0279,6550.03027
896.051636,6218.514
896.1599,6396.191
896.3966,6389.53125
896.4059,6249.90039
896.5044,6115.01465
897.2935,6266.713
897.409,5957.81152
897.439,6228.323
897.5115,6243.466
897.7064,6240.11328
897.8403,6296.31152
898.4245,1284.17456
898.5063,6288.25732
898.5779,6148.587
898.5856,6087.07031
898.8583,6114.322
898.8977,6131.07568
898.92,6122.14746
898.9596,6294.73926
898.9626,6329.90234
899.0846,6108.072
899.2709,6301.837
899.3194,6229.883
899.322449,6283.597
899.3231,6358.404
899.3707,6267.663
899.433044,6234.004
899.579346,1306.241
899.6752,6078.62256
899.7533,6360.916
899.778442,1304.46606
899.886963,6082.75928
899.8988,6123.749
899.929443,1230.11719
899.9888,6250.10645
900.087769,6365.71729
900.299866,6075.68359
900.311646,6268.82861
900.3288,6526.038
900.3771,6374.23926
900.385864,6307.34961
900.471741,6174.86475
900.5476,6484.04541
900.5501,6319.657
900.712952,6325.29834
900.7529,6226.24561
900.8935,6345.59668
901.1038,6397.79443
901.1054,6176.175
901.1666,6268.19629
901.1847,6387.99951
901.322144,6309.30273
901.389343,6366.26025
901.3998,6231.537
901.6205,6345.07
901.872437,6359.912
901.899536,6027.41064
901.9072,6124.098
902.1822,6228.88037
902.1996,6318.503
902.2825,6449.569
902.3219,6449.38428
902.368042,6207.682
902.4977,6421.863
902.7079,6237.92432
902.7129,6200.91455
902.7155,6618.93
902.8075,6424.86865
902.8969,1313.41626
902.940247,6129.101
903.006531,6002.584
903.125,6075.436
903.1289,6122.93848
903.345764,6128.54639
903.5292,6188.16064
903.5401,6224.36133
903.601563,6358.207
903.608154,6302.84326
903.7355,6266.355
903.8313,6103.718
903.903442,6233.81738
904.101868,6368.0415
904.147156,6303.62061
904.306335,6516.908
904.3509,6191.89063
904.3742,6284.00342
904.514038,1340.29053
904.574158,6310.07
904.7764,6100.248
904.8514,6334.765
905.03186,6372.513
905.126343,6382.167
905.2168,6116.38965
905.402954,6136.33838
905.4638,6284.19727
905.5378,6407.332
905.7354,6007.423
905.812134,5955.77539
906.027039,6355.14844
906.269165,6250.118
906.286743,6342.707
906.501038,6134.82227
906.570862,6213.978
906.577942,6188.081
906.5982,6288.383
906.6529,6171.867
906.7147,6265.573
906.7876,6272.416
906.8616,6053.94434
906.876038,6340.892
907.042542,6148.26855
907.162964,6248.672
907.240234,6222.36768
907.338867,6011.56836
907.384338,6290.93359
907.440247,1364.52832
907.7092,6290.327
907.781067,6199.725
908.230957,1199.91382
908.2977,6203.0083
908.498,6274.146
908.580261,6154.588
908.6111,6240.538
908.7322,6226.60449
908.83136,6244.928
908.933533,6268.76563
908.9664,6478.36426
908.9754,6447.318
908.9951,6218.409
909.1682,6433.77539
909.225,6250.18
909.269958,6151.70264
909.364,6380.848
909.423645,6205.221
909.5117,6142.439
909.576843,6161.23828
909.5919,6162.4126
909.6628,6441.08154
909.7486,6344.15674
909.8216,1194.80286
909.8275,6093.91943
909.9881,6263.91
910.002441,6192.84766
910.029968,6150.06543
910.085449,6388.262
910.182434,6226.63428
910.2316,6225.20361
910.287659,6158.49658
910.421936,1197.48523
910.437134,6357.956
910.4573,6319.436
910.511169,5948.90137
910.5525,6195.56
910.5557,6282.77441
910.559753,6051.18164
910.729,6211.325
910.807068,6031.786
910.9265,6292.96973
911.0908,6330.26563
911.158142,6282.49561
911.222,6175.393
911.5295,6027.39355
911.5879,6100.8667
911.8778,6223.579
911.8845,6248.288
911.9476,6172.57129
912.05896,6172.6626
912.0994,6165.71631
912.2737,6244.83057
912.3066,6202.39551
912.307861,1364.7041
912.371948,6168.68
912.4615,6363.244
912.6419,6144.013
913.1827,6269.167
913.2263,6342.337
913.267944,6502.18555
913.4376,6207.21973
913.59906,1281.84888
913.667847,6417.82861
913.8346,6182.85059
913.8745,6262.59961
914.027954,6217.424
914.051147,6350.476
914.0652,1237.05615
914.089966,6359.30566
914.18634,1359.59314
914.200439,6100.364
914.2202,6598.36328
914.2984,6236.70166
914.458862,6190.999
914.4734,6292.97559
914.515,6366.47754
914.639038,6456.97949
914.9436,6192.239
915.098633,6460.39551
915.1121,6078.48828
915.19165,6304.619
915.272461,6256.76172
915.3649,6164.217
915.367859,6208.80957
915.387268,5674.82129
915.4314,6397.41064
915.466431,6381.34473
915.488342,6436.44873
915.5822,6433.22168
915.5845,6290.701
915.7136,6226.931
915.827,6323.352
915.8971,6438.551
915.9269,6298.29346
915.987061,6126.23
915.9905,6243.57666
916.1962,6289.092
916.1999,6164.73975
916.3268,6471.25146
916.5207,6627.551
916.5394,6321.86572
916.6423,6164.73
916.6948,6380.03662
916.7304,6261.11
916.732,1294.83191
916.8194,6086.237
916.8272,6094.843
916.832153,6267.36328
916.833557,6374.41455
916.847961,6290.72
916.859,6191.649
917.009338,1215.24841
917.1254,6184.95752
917.150452,6473.564
917.1824,1216.31543
917.268066,6447.47852
917.291,6650.943
917.4756,1281.07117
917.490967,6319.78857
917.5159,1425.14893
917.617737,6401.576
917.6745,6284.74463
917.7261,6250.97266
917.733643,6071.909
917.757446,6227.434
917.781555,1281.11377
917.7971,6519.74
917.804,6339.78125
917.876343,1276.81091
917.876465,6566.443
917.9286,1375.42712
917.939,6311.772
918.026062,6041.25
918.0472,6271.591
918.103333,6352.12842
918.11615,1269.67871
918.2438,1355.47046
918.350769,6084.835
918.3836,6294.766
918.6076,6267.44238
918.6869,6507.944
918.7327,6146.9585
918.773743,1338.413
918.8412,6158.09033
918.888062,6086.3584
918.9075,1363.50989
919.121155,6142.79541
919.314,6044.397
919.3278,6437.708
919.4609,1304.48889
919.5595,6129.83
919.6712,6208.76025
919.7886,6288.733
919.8055,6264.02637
919.8139,1290.52661
919.968445,6248.655
919.9759,1347.61438
920.019531,6091.67529
920.024963,1336.61829
920.058044,1352.77039
920.0886,1399.30823
920.137939,1163.46289
920.4032,1214.81055
920.5157,6223.068
920.542542,6421.278
920.641541,1345.87122
920.7863,1244.47742
920.8262,6383.685
920.8623,6309.24658
920.8964,5903.909
920.9419,6213.74658
920.97406,1348.91309
920.9847,1295.36145
921.067932,6209.9
921.16394,6461.29053
921.190735,6231.824
921.3031,6105.589
921.323059,6278.52539
921.4842,6015.50049
921.6069,1394.49719
921.748169,1352.43835
921.7899,1291.03369
921.7986,6623.421
922.015564,6102.022
922.025269,6386.83
922.1359,6205.01563
922.148254,1326.35828
922.2439,6227.715
922.260742,6280.298
922.383057,5524.036
922.5138,6365.24561
922.6714,6215.957
922.726563,6331.352
922.833557,6201.316
922.9225,6427.55273
922.9599,6335.61768
922.9989,6087.2666
923.0638,6039.00928
923.0993,6237.952
923.158569,6147.344
923.217163,6302.727
923.3077,6199.367
923.3643,6317.85449
923.5691,1378.4425
923.5838,1366.83691
923.615051,6230.986
923.6459,6288.151
923.6627,6410.12256
923.6975,5995.854
923.734558,1400.67944
923.7582,6190.37549
923.7762,6529.156
923.8032,6350.92627
923.8845,1363.541
923.9437,6323.448
923.9521,6038.38135
924.019043,6340.251
924.028748,5941.072
924.1512,6338.76465
924.198853,6147.39648
924.3702,6187.225
924.415833,1344.74463
924.418152,6489.10645
924.516968,6038.46729
924.8001,6147.16162
924.9216,6339.507
925.0246,5999.448
925.0354,1377.97119
925.117737,6183.044
925.1803,1352.297
925.1927,6234.44336
925.2107,6269.635
925.34,6733.241
925.4557,1314.032
925.475159,6624.4917
925.5794,6078.35059
925.6326,1329.04675
925.7062,6176.724
925.7652,6186.106
925.847534,1238.76514
925.8874,1299.71582
926.036438,6233.319
926.196,1332.97754
926.2076,6376.77832
926.3203,6584.46631
926.3368,6332.15039
926.3436,6506.82568
926.505432,6580.55127
926.5301,1260.70654
926.6097,1254.17761
926.6466,6301.986
926.651245,6213.836
926.671265,6209.90527
926.8935,6440.091
926.931946,6220.04443
927.012756,6488.65332
927.1276,6104.20947
927.2122,6346.401
927.305847,1370.33167
927.33844,6303.30127
927.4286,1257.916
927.4702,1307.20435
927.5856,1373.36475
927.613464,6236.253
927.705261,6074.621
927.89,6593.906
927.94,6257.585
928.015564,6194.827
928.112854,6166.444
928.124268,1254.12317
928.136353,1319.24646
928.166138,1358.88708
928.2215,1381.671
928.223938,6307.25732
928.4161,1299.45154
928.5038,6308.277
928.5411,6181.246
928.636353,6497.169
928.6654,1378.29419
928.7359,1383.59106
928.7468,6067.92139
928.768066,1353.57227
928.856445,6239.857
929.0694,1282.87378
929.1222,6381.99
929.382141,6394.326
929.386658,1268.015
929.4285,6292.124
929.5039,6287.614
929.55304,6163.78271
929.597534,1261.07349
929.6482,6302.34375
929.6715,1283.98254
929.8947,6132.56055
929.924561,6282.43164
929.9649,1364.51685
930.2339,1305.58655
930.249939,1348.4679
930.4892,1321.38232
930.5275,6074.44775
930.529968,1406.6665
930.5803,1356.92151
930.6175,1328.43738
930.684,6238.608
930.730042,1309.89832
930.91095,6234.279
930.957642,1286.00879
931.1354,6188.886
931.164368,6365.13867
931.176,6343.25049
931.265442,6136.933
931.336243,6061.65234
931.36,1362.18689
931.4078,6352.35547
931.46936,6299.184
931.471863,6445.69971
931.5638,1250.894
931.564453,6296.83
931.5694,1306.95825
931.5794,6567.118
931.5858,6017.689
931.635559,6189.152
931.8158,6448.38428
931.859741,6457.065
931.882263,1327.74707
931.943665,6443.127
931.9474,6508.66357
932.0974,6196.35547
932.1671,1324.51672
932.210266,6255.98828
932.241,6353.41162
932.26825,6295.00439
932.322449,6320.82031
932.405,6023.28027
932.4837,1402.89746
932.4859,1334.063
932.5621,1297.3645
932.575,6071.859
932.609741,6334.898
932.626038,6542.81348
932.708557,1311.48962
932.785645,1325.94434
932.793945,6137.294
932.8337,6672.09033
932.83844,1324.52356
932.9523,1345.5426
932.9698,6091.796
932.972656,6133.56934
932.9948,1360.93945
933.0716,6213.41357
933.0841,6259.924
933.127258,6104.68555
933.15155,6074.52832
933.303833,6277.66
933.347839,6173.6626
933.3731,6413.69336
933.4361,1344.01221
933.446838,6341.85
933.451965,1291.72607
933.4697,6203.86963
933.5143,6120.996
933.5496,1207.05457
933.629456,6264.00635
933.7261,6479.689
933.848633,1343.88025
933.8888,6221.22949
933.917969,1294.80847
933.968933,6301.153
934.0097,1343.30981
934.1009,6148.559
934.2122,1346.19751
934.227539,6359.47656
934.2556,6352.005
934.307068,1381.10144
934.4765,1348.98889
934.5076,6224.264
934.5935,1324.92358
934.603638,6165.07227
934.636658,1421.7937
934.745544,1356.55127
934.776,6238.342
934.7775,1316.6311
934.856934,6363.13525
934.961243,6067.124
935.062439,1298.6322
935.067,1365.54944
935.1701,1304.39587
935.210938,1277.309
935.2197,6480.76758
935.234741,1328.42114
935.2662,6145.54932
935.2846,6248.09033
935.370239,1272.26819
935.3804,6179.01367
935.4181,1398.408
935.4428,6191.72266
935.4561,6208.08447
935.5204,1301.60571
935.546448,1297.48926
935.583069,1326.93591
935.617249,6234.61035
935.734741,1309.85779
935.76886,1410.2915
935.848755,1306.94141
935.8635,6303.85156
935.8828,1384.76282
935.9173,6025.82764
935.9188,6272.325
935.9642,6012.951
935.969238,6163.87061
936.0195,6245.066
936.039856,1280.38574
936.066467,1349.88086
936.106934,1311.25134
936.121155,1337.02319
936.1351,1331.91589
936.142151,1336.94458
936.2109,6199.576
936.3411,1303.52612
936.3587,6119.3667
936.363647,1309.6073
936.399841,6293.106
936.4727,1324.36963
936.4992,1304.17053
936.6233,1316.22107
936.662842,6281.929
936.663269,6392.911
936.726563,6060.27
936.9389,1328.07
936.967957,6301.381
937.0274,1325.0354
937.0417,6429.959
937.055969,1226.793
937.071,6517.559
937.104,1279.64478
937.1228,1368.32275
937.1774,1370.536
937.194946,1328.47546
937.2601,6218.0127
937.29,1289.40833
937.332031,6321.44971
937.5425,6098.125
937.5438,6110.526
937.617249,1337.53223
937.7184,6353.79639
937.7448,1433.023
937.768555,1275.87573
937.8009,1352.79321
937.8194,1415.027
937.857849,6224.41357
938.061157,1329.00073
938.1036,6108.118
938.126831,6075.016
938.1342,1333.83252
938.160767,6231.233
938.195435,1330.8053
938.219,1309.8363
938.270935,1307.14246
938.3741,6318.02539
938.438232,1277.69043
938.443,5942.618
938.459534,1339.31567
938.4686,1273.87109
938.4943,6305.00928
938.5697,6409.66748
938.6112,6247.70361
938.6703,1370.47473
938.806,1188.055
938.893066,1344.98059
938.898132,1299.15149
938.9761,6319.3833
938.9789,6101.42432
939.052551,1324.45471
939.149841,1316.11865
939.2437,1355.62134
939.3176,1363.49573
939.324341,1312.51733
939.3803,6175.24268
939.383545,1286.952
939.438232,1317.134
939.5043,1362.01733
939.6226,1327.163
939.6405,1349.8092
939.67,5967.14746
939.725464,1435.64282
939.8082,1323.04712
940.038757,1355.18066
940.2202,1465.03394
940.228,1250.51782
940.3041,6163.006
940.406067,1338.70972
940.4079,6211.93164
940.415955,6183.06836
940.4297,1300.60583
940.4442,1333.45313
940.6987,1399.99023
940.70636,1357.60229
940.7124,6147.60352
940.759033,6181.442
940.8278,1338.65576
940.8486,6188.58545
940.922852,6064.1543
940.948853,6297.609
940.966553,1358.44836
941.0235,1307.32434
941.074158,1309.27161
941.1292,1326.66382
941.160034,6272.141
941.2449,1340.89929
941.275146,1387.82422
941.296936,6511.6875
941.397949,1264.71765
941.4312,6197.788
941.485535,1398.5188
941.5594,1351.71826
941.6065,6396.204
941.674438,1386.37842
941.7157,6198.95264
941.7315,1323.37317
941.736145,1351.37585
941.7504,1371.56091
941.8393,6166.03369
941.9361,6085.252
941.956238,1302.15979
942.022766,1287.96545
942.025757,6347.58
942.121033,6195.71826
942.2371,6112.11426
942.24646,1325.359
942.25885,1270.09351
942.2806,6536.95361
942.297852,1389.01611
942.2984,1224.61182
942.4344,1266.66907
942.477356,1278.65552
942.54364,1274.60876
942.5853,1396.69568
942.5885,1289.99023
942.7137,6178.903
942.7537,6091.84668
942.8584,6354.146
942.970947,1336.36743
942.9905,6214.61
943.0491,1389.97388
943.053955,1317.15186
943.0944,1358.77173
943.096069,1320.33
943.1407,6246.54248
943.175354,6269.61133
943.178467,1316.06628
943.3661,1370.82983
943.3665,1334.44055
943.3801,1358.40454
943.4263,1368.205
943.5085,1329.31238
943.55426,1287.99463
943.605347,1325.28625
943.621155,1329.94678
943.6252,6449.328
943.6397,1332.0647
943.6682,6318.96045
943.6702,6344.55957
943.699341,1322.60645
943.7114,6275.84766
943.77655,6128.17725
943.781067,1365.71912
943.8139,1308.19727
943.8481,1260.087
943.8936,1365.70654
943.9058,1336.08252
943.9437,6176.782
944.1163,6243.55371
944.2493,1405.33594
944.2549,1336.66333
944.276733,1264.62024
944.3234,6338.292
944.4245,1251.56909
944.4893,1289.612
944.516052,6094.188
944.640259,6341.308
944.646851,1288.93372
944.651245,1260.06848
944.6623,1345.85144
944.869751,6162.14941
944.891541,1358.59155
944.909668,6144.99756
944.932739,1343.57458
944.9348,1329.083
944.9522,1282.65
944.9574,6264.078
944.986633,1309.4696
944.9934,1322.76
945.007568,1397.977
945.0417,6048.90234
945.049561,6209.189
945.066833,1317.09924
945.086243,6349.522
945.0883,1407.48669
945.095337,6293.936
945.0969,1341.296
945.1013,6336.63965
945.108765,1295.59509
945.274658,1327.44043
945.286,1316.83643
945.291138,1415.64111
945.3075,1321.86609
945.3567,6208.22754
945.418762,1416.67383
945.444641,6362.71
945.4937,1348.86658
945.499146,1323.38574
945.564453,1273.53235
945.586548,1311.6405
945.6237,1353.41467
945.6402,6317.95752
945.679443,1315.23853
945.6902,1317.2406
945.7182,1310.82117
945.732,1293.59448
945.7535,6480.42139
945.7914,1333.93726
945.792053,1253.45032
945.8862,1330.21179
945.9038,1292.64453
945.930237,1288.64368
945.984,1392.707
945.9866,6279.55664
946.0333,1361.89868
946.0555,1265.903
946.077,1318.68115
946.0812,6498.957
946.1029,6338.99365
946.147949,6325.2417
946.238464,6440.34473
946.3418,1362.49951
946.3821,1335.752
946.418152,1286.89575
946.432434,1330.75708
946.454651,1312.03577
946.477844,6228.01025
946.4788,1378.94153
946.4822,1366.07666
946.528,6211.77734
946.540039,1345.2948
946.5687,1400.66284
946.6038,1313.66174
946.6408,6121.72461
946.6553,6259.095
946.659,1267.65039
946.6591,1283.184
946.664734,1365.1759
946.678345,1206.82666
946.717346,1244.4303
946.7263,1406.91516
946.745,6191.37939
946.796143,1298.55847
946.821167,6122.41064
946.885864,1313.36719
946.8966,1377.96606
946.912964,1262.18018
946.913,6328.456
946.9147,1308.47668
946.9576,1288.90808
947.0425,1358.39526
947.049133,1291.99109
947.068542,1351.49072
947.092651,1350.21631
947.095337,6127.38428
947.103333,1328.69128
947.115051,1301.611
947.138,1290.94214
947.138733,6233.977
947.139343,1360.02319
947.176941,6051.271
947.202454,1254.66016
947.202942,6530.01563
947.221436,6391.527
947.3046,6258.72266
947.3423,6165.7583
947.3553,1328.04712
947.364563,1315.50635
947.4064,1332.29248
947.4096,1315.20642
947.4296,1310.84241
947.4522,6252.85547
947.4584,1292.44775
947.461731,1356.66089
947.4854,1302.79529
947.6973,1338.147
947.7163,1312.02808
947.746643,1357.233
947.7931,1313.15027
947.8262,1342.18225
947.8548,1339.69519
947.8909,1450.898
947.9091,1416.53906
947.9416,1377.32483
947.9493,1279.31177
947.952759,1376.194
947.9779,1381.27673
948.051147,1292.18579
948.0598,1342.29919
948.1948,1321.77307
948.2057,1238.82019
948.209167,1260.72754
948.238647,6244.06
948.2389,1330.58411
948.244141,1325.03625
948.290649,1375.14063
948.300964,1243.19592
948.325,1393.07
948.3258,6290.974
948.3359,6261.03955
948.381348,1337.18054
948.399353,1277.59766
948.457,1251.25452
948.458252,1312.58972
948.4651,1344.92749
948.4661,1387.739
948.521362,1350.017
948.5587,1217.941
948.595337,1354.54187
948.614563,6268.898
948.61615,1358.53418
948.616943,6161.37158
948.6179,1316.22046
948.7109,1310.88525
948.7194,1274.24927
948.7222,1360.46
948.7771,1313.082
948.782654,1290.48413
948.7845,1356.95911
948.8111,1326.25769
948.8524,6166.29932
948.8554,1344.95691
948.878357,1321.93
948.893,6227.96
948.9121,6302.514
948.924133,1353.87463
948.9261,6152.66553
948.9608,1370.14063
949.0155,1255.07825
949.056,1361.05029
949.0716,1251.72839
949.147766,1383.67822
949.1582,1302.3147
949.1643,1324.7926
949.2004,6283.66
949.2224,1304.62634
949.26416,1414.61792
949.2953,1278.60718
949.3151,1335.51392
949.335632,6264.165
949.3943,1374.48816
949.40625,1296.9906
949.423645,1372.34619
949.4666,1359.40234
949.4824,1282.24573
949.492249,1315.14587
949.5052,1321.1095
949.513062,1309.98132
949.5599,1278.53882
949.6135,1355.19824
949.635742,1356.8678
949.7058,1447.44507
949.784851,1310.60059
949.845337,1270.29944
949.8681,1333.21912
949.8696,1365.17468
949.88,1312.39771
949.885864,6188.0625
949.8873,1400.33679
949.891357,1285.17871
949.911,1302.76355
949.954651,1221.44385
949.955,1313.80457
949.965149,1354.55652
949.967346,1307.521
949.9773,6468.267
949.990051,1417.3396
950.005,6414.61768
950.026367,1411.82422
950.036133,1237.62207
950.0577,1299.14453
950.076355,6181.218
950.122864,1351.10828
950.1237,1314.42249
950.1299,1375.16968
950.130249,6298.787
950.1911,6136.343
950.2306,1304.77881
950.2636,1348.85815
950.265442,1335.73486
950.266,1289.27344
950.2668,1281.24573
950.291443,1338.49084
950.3266,1341.23718
950.330566,1263.53174
950.3352,1372.01
950.335266,6148.95068
950.3464,1409.32031
950.3624,1371.2312
950.374634,1352.30261
950.4765,1394.71118
950.547363,1261.90417
950.6274,1278.61316
950.6295,1316.49915
950.6445,1325.94006
950.675232,1291.88831
950.6861,1342.92334
950.704468,1337.79041
950.7182,1383.63757
950.7542,1315.68933
950.789856,1327.60388
950.7971,1309.83875
950.813843,1325.78918
950.815552,6086.32764
950.856934,1333.23865
950.915161,1403.24329
950.922,1333.68677
950.9248,1311.23059
950.9288,1319.23511
950.9424,1363.52649
950.976563,1318.23254
950.981445,1262.794
950.987061,1352.76477
950.9987,1308.45752
950.999634,2644.39819
951.0042,1362.43225
951.0073,6397.43164
951.01825,1378.29065
951.0206,1300.65576
951.0631,1300.30176
951.1129,6133.80273
951.1392,1337.3783
951.1966,1281.57544
951.2347,1354.12671
951.240845,1213.05
951.262268,1414.5426
951.2645,1363.578
951.305847,1257.38489
951.316345,1259.6449
951.335449,1302.132
951.3876,1250.87488
951.4036,1312.38257
951.4067,1301.432
951.452454,1388.66406
951.4709,1267.07483
951.4709,1289.16821
951.472168,1335.01514
951.4986,1373.59265
951.499451,1365.97278
951.4997,1320.72192
951.5028,1289.18372
951.522034,1379.88318
951.539856,1365.50415
951.5409,6331.549
951.5419,1264.5929
951.547,1337.47021
951.5636,1323.47522
951.5777,1341.67615
951.616455,1362.46545
951.616638,1335.4043
951.6506,6090.011
951.670044,6163.23145
951.6715,1298.71838
951.7339,1347.09192
951.734436,6213.443
951.742065,1270.30371
951.7501,1344.04651
951.7798,1316.70471
951.8048,6313.64551
951.8055,1307.71033
951.903259,1332.29187
951.922668,1287.28271
951.931763,1220.86365
951.940369,1210.88733
951.9469,1263.3573
951.9571,1311.90991
952.0014,1247.1228
952.0206,1327.77319
952.057739,1303.422
952.0726,1277.89
952.078857,1314.52686
952.1104,1317.22144
952.1587,6166.909
952.160461,1411.62317
952.191345,1318.64978
952.225952,1390.5321
952.234,6251.2207
952.2508,1360.77222
952.258545,1295.3114
952.370056,1318.67224
952.3981,1308.32654
952.422,6294.529
952.4688,1316.438
952.4747,1287.85254
952.4747,1309.93616
952.480469,1297.4115
952.510132,1290.89026
952.546143,1291.74878
952.5559,1308.09912
952.6277,1314.40625
952.6384,1376.07544
952.6699,6302.186
952.728943,1373.21362
952.7456,1308.70068
952.7633,1328.91418
952.767,1337.7511
952.7786,1335.25476
952.8131,1304.21509
952.914,1369.36438
952.9272,6270.87061
952.932068,1250.73853
952.943848,1303.15735
952.9588,1326.74854
952.9701,1375.974
952.9846,1347.89233
952.9981,1352.2052
953.019165,1330.48621
953.025269,1291.95251
953.086731,1328.44348
953.089844,1311.96167
953.1185,1281.37488
953.1449,1361.05566
953.1653,1289.27234
953.176636,1276.051
953.202,1300.42224
953.2622,1226.44751
953.3193,1291.07263
953.34845,1428.93359
953.4061,1300.994
953.425049,1337.30127
953.43866,6295.08936
953.4524,1393.5553
953.4805,1281.06177
953.508545,6141.776
953.5187,1347.40161
953.5243,1393.51611
953.552063,1398.31348
953.561768,1225.39551
953.5746,1303.74768
953.595642,1340.83472
953.6027,1267.96765
953.614441,1263.42627
953.6491,1290.63928
953.6762,1314.718
953.7082,1326.09082
953.7902,1349.57263
953.808044,1302.57483
953.836731,1368.82507
953.8478,1387.60376
953.850952,1307.834
953.8623,1293.30481
953.8896,1343.11914
953.9042,1317.17908
953.9479,1308.5564
953.954041,1323.36182
953.981,1256.49133
953.9921,1275.15869
953.9922,1409.9364
953.9981,1300.651
954.006,1311.66614
954.0063,1293.83167
954.0155,1348.31531
954.015869,6095.08936
954.0673,1287.92651
954.1028,1397.14514
954.1403,1315.23767
954.1969,6208.408
954.251343,1314.906
954.285339,1261.09167
954.312744,1356.82751
954.3296,1238.67725
954.374634,1411.97119
954.3836,1274.46179
954.3926,6135.84131
954.392944,1398.55664
954.3989,1373.82959
954.4308,1318.592
954.4442,1318.05566
954.462463,1407.56506
954.47345,1356.156
954.5372,6195.968
954.542053,1354.41443
954.546448,1336.90479
954.549744,1349.12366
954.577637,1396.81262
954.5876,1405.42578
954.606,1388.3623
