Ch1 Amplitude,Ch2 Amplitude
2254.11621,1621.61511
2254.164,5505.503
2254.17358,1602.47144
2254.174,1644.73767
2254.24927,7313.972
2254.26855,1645.41431
2254.27271,1534.49976
2254.273,1642.543
2254.371,7176.82568
2254.3877,1603.48071
2254.41577,1567.33984
2254.416,1560.57629
2254.42822,1540.90942
2254.42847,7123.70752
2254.44775,1584.16943
2254.47,1642.50842
2254.47388,1561.79883
2254.47681,1579.70435
2254.48486,1598.131
2254.48926,7289.50537
2254.553,1553.46753
2254.57422,1658.35474
2254.65063,7134.82959
2254.68115,1550.46069
2254.689,1589.45593
2254.694,1618.67334
2254.72974,1604.29663
2254.74585,1594.20068
2254.74927,1486.912
2254.74951,1616.49084
2254.762,1561.41162
2254.82349,1595.62268
2254.82471,1531.55249
2254.90552,1560.56482
2254.92065,1553.48792
2255.01416,1490.60352
2255.06177,7566.14941
2255.0686,1486.79041
2255.097,1470.84351
2255.32642,7007.21143
2255.39551,1573.35254
2255.40259,1560.92871
2255.41626,1637.97522
2255.45337,1619.19238
2255.46558,1570.45569
2255.49268,1578.03967
2255.497,1579.64209
2255.5896,7386.46338
2255.592,1683.74023
2255.61865,1544.19849
2255.62817,1558.586
2255.71436,1587.71167
2255.72754,1603.78943
2255.84,7176.07031
2255.85083,1541.76025
2255.88818,1616.76184
2255.91235,1635.8833
2255.93433,1599.31592
2255.9458,1513.97546
2255.97363,1663.44934
2255.98022,7190.06152
2256.0083,1533.36621
2256.05371,1585.31116
2256.14282,1619.24084
2256.18652,1640.26807
2256.21,1539.41492
2256.21143,1584.73572
2256.23267,1584.11633
2256.32056,1542.44446
2256.327,1573.05469
2256.33716,1600.75391
2256.40015,1608.352
2256.40259,1594.012
2256.40454,1578.03162
2256.42114,1528.16663
2256.423,1600.83984
2256.44946,1609.24719
2256.465,1599.293
2256.49414,1539.3783
2256.53857,1620.05493
2256.54028,7214.061
2256.64771,1572.03284
2256.657,1574.957
2256.68018,1544.14258
2256.70044,1622.42542
2256.74243,1591.25342
2256.743,1583.7937
2256.75854,1577.69312
2256.95,1522.48743
2256.972,1542.67712
2256.995,1639.8728
2257.00659,1559.99585
2257.01416,1560.83765
2257.03735,1545.78552
2257.04248,1564.305
2257.128,1611.37939
2257.136,1564.67
2257.152,1646.24988
2257.165,1587.85254
2257.19482,1618.4624
2257.20068,4342.422
2257.22949,3339.37549
2257.27368,1510.49829
2257.27563,1587.64075
2257.347,1568.88721
2257.35767,1581.89185
2257.379,1620.44
2257.39746,1585.30225
2257.40674,1502.8324
2257.40674,1584.68164
2257.46777,1580.11035
2257.497,1620.16577
2257.503,1468.70471
2257.51074,1556.12463
2257.51416,1585.69714
2257.52734,1559.343
2257.5625,1592.17212
2257.56641,1548.857
2257.5686,7223.35938
2257.58,1566.946
2257.617,1542.3418
2257.619,1573.07166
2257.636,1508.71667
2257.681,1597.504
2257.68384,1559.12
2257.71484,1631.9303
2257.806,1697.71851
2257.86719,1577.76868
2257.885,1554.09656
2257.90186,7284.103
2257.91479,1575.9447
2257.91968,1516.73889
2257.98364,1627.35046
2257.99854,1642.83923
2258.00732,1591.58643
2258.03784,1594.68689
2258.048,1598.42651
2258.0835,1618.46741
2258.12573,1651.255
2258.19116,1649.97168
2258.20654,1571.02917
2258.21118,1578.212
2258.25659,1651.94434
2258.27637,7087.35254
2258.30664,1525.17151
2258.32373,1563.89
2258.3584,1492.70142
2258.35864,1610.77332
2258.367,1590.75793
2258.39063,1645.77759
2258.439,1538.07971
2258.50562,1622.886
2258.50854,1566.08655
2258.522,1528.06372
2258.553,1615.69958
2258.55664,7312.02148
2258.61133,1612.58191
2258.6792,1521.61987
2258.70386,1651.86792
2258.717,1487.77307
2258.72852,1569.42407
2258.7605,1598.112
2258.76758,1498.70837
2258.76978,1536.0575
2258.785,1539.473
2258.788,1640.02429
2258.797,1630.22986
2258.83765,1625.3689
2258.84326,1638.97461
2258.846,7339.169
2258.89282,1545.42456
2258.91113,1553.018
2258.91748,7485.33154
2258.959,1547.04785
2258.98,1583.42847
2259.00854,1547.63135
2259.01245,1546.09656
2259.01929,1522.94775
2259.07739,1558.35754
2259.159,1550.17
2259.17188,1565.617
2259.192,1583.28113
2259.19873,1541.12585
2259.22827,1648.34009
2259.249,1498.51941
2259.253,1557.39465
2259.26831,1683.44177
2259.39966,1503.72583
2259.44067,1597.41833
2259.47656,1494.217
2259.47949,1510.81458
2259.51782,6621.94238
2259.55347,1604.95093
2259.554,1518.51965
2259.571,1575.29077
2259.615,1626.89478
2259.61572,1522.622
2259.64258,1585.55078
2259.648,1580.35181
2259.65942,1527.75781
2259.68628,1600.0896
2259.69385,1581.429
2259.727,1583.83826
2259.73364,1565.547
2259.76123,1522.16479
2259.778,1546.3938
2259.82129,1572.52783
2259.90576,7294.3335
2259.90967,1617.84778
2259.91943,1523.86267
2259.93652,1627.37292
2259.93677,1713.96509
2259.94336,1558.8446
2259.96338,1602.99915
2260.00537,1601.56592
2260.021,1579.71289
2260.03052,1531.30713
2260.03247,1631.17529
2260.04834,1573.54321
2260.05713,1618.429
2260.06787,1654.24756
2260.0918,7412.513
2260.15015,1520.95215
2260.15918,1628.9071
2260.18237,1540.99963
2260.183,1624.13782
2260.196,1619.15747
2260.19971,1563.82288
2260.22534,1592.09436
2260.241,1596.48718
2260.24683,1604.07544
2260.278,1609.86035
2260.29834,1579.25391
2260.309,1607.83374
2260.312,1564.49744
2260.31763,1577.75464
2260.325,1639.1095
2260.3313,1545.97937
2260.34326,1647.53
2260.34814,1570.58215
2260.41357,1611.281
2260.433,1597.69348
2260.43872,1613.182
2260.464,1547.00977
2260.50122,1540.87317
2260.51782,1678.19043
2260.52319,1571.9248
2260.538,1605.48
2260.55859,1503.40149
2260.56421,1552.42285
2260.58154,1565.92151
2260.59326,1565.50269
2260.60352,1524.14221
2260.62134,1651.53467
2260.62622,1657.39014
2260.62842,1651.60046
2260.642,1613.80737
2260.65869,1503.98718
2260.69922,1503.52283
2260.725,1602.11963
2260.744,1563.04248
2260.7915,1543.39722
2260.79858,1518.74084
2260.8,1595.0343
2260.80347,1560.4967
2260.83545,1621.81982
2260.84839,1459.35278
2260.85254,1592.16455
2260.857,1567.84009
2260.92822,1551.9624
2260.95166,1557.66516
2260.95483,1517.68176
2260.97925,1506.93823
2260.98315,1599.67371
2261.00171,1615.14807
2261.02246,1580.445
2261.02686,1572.52612
2261.05151,1558.69727
2261.09131,1579.466
2261.11719,7456.50439
2261.1394,1588.19629
2261.2207,1641.1792
2261.24414,1494.70032
2261.28149,1623.99524
2261.28857,1563.64441
2261.292,1527.16833
2261.30737,1599.14368
2261.30835,1595.1582
2261.336,1508.61743
2261.35327,1563.02515
2261.35938,1614.082
2261.37915,1617.43884
2261.40137,1535.39734
2261.424,6834.39746
2261.45557,1471.04968
2261.46826,1571.99438
2261.50049,1615.00537
2261.50269,1600.67334
2261.551,1519.36035
2261.58,1558.938
2261.58862,1603.83508
2261.65186,7165.77734
2261.6936,1554.906
2261.74023,1505.086
2261.74658,1547.1593
2261.77832,1624.7804
2261.79834,7537.978
2261.80176,1505.92139
2261.81177,1572.07532
2261.89258,1575.808
2261.90454,1644.74866
2261.90967,1592.2793
