Ch1 Amplitude,Ch2 Amplitude,Cluster
2680.65186,1793.124,1
2680.669,1754.58948,1
2680.70361,1763.80176,1
2680.74072,1774.4093,1
2680.75122,1711.04138,1
2680.75244,1705.45691,1
2680.76978,1656.25134,1
2680.77441,7358.163,1
2680.80518,7355.187,1
2680.82446,1813.95642,1
2680.89063,1839.62231,1
2680.93286,7512.99365,1
2681.012,1709.8595,1
2681.04248,1745.88721,1
2681.04272,1714.3551,1
2681.06323,1684.64478,1
2681.06348,1790.06543,1
2681.12354,7366.85352,1
2681.16187,7397.38,1
2681.21777,1839.98547,1
2681.25757,1722.74524,1
2681.30371,7785.84326,1
2681.403,7728.818,1
2681.40649,1649.4176,1
2681.43,1628.93933,1
2681.55176,1730.16553,1
2681.56958,7462.328,1
2681.586,1762.45593,1
2681.616,1726.5,1
2681.61938,7570.478,1
2681.66748,7853.693,1
2681.76318,1707.14429,1
2681.81836,7292.923,1
2681.84351,1669.73572,1
2681.85083,1698.24744,1
2681.91357,1672.50623,1
2681.927,1768.31555,1
2681.932,1734.21912,1
2681.948,1802.28674,1
2681.97119,1751.583,1
2682.21069,1716.6582,1
2682.24536,1713.2019,1
2682.26953,7341.46045,1
2682.31665,7564.47949,1
2682.318,1753.571,1
2682.34058,1784.74426,1
2682.34668,1741.63635,1
2682.41455,1726.70142,1
2682.44458,7702.47559,1
2682.45361,1709.41858,1
2682.53174,1803.7644,1
2682.54785,1757.89612,1
2682.58032,1681.06982,1
2682.588,1756.776,1
2682.6084,1687.2876,1
2682.654,1661.00586,1
2682.66016,7938.593,1
2682.687,7230.82861,1
2682.693,1852.06018,1
2682.741,1747.0415,1
2682.77051,7364.594,1
2682.82373,1743.19934,1
2682.84814,7457.256,1
2682.89722,1793.66187,1
2682.90161,1681.37439,1
2682.90161,1695.65991,1
2682.90259,1690.957,1
2682.97241,1662.37549,1
2683.197,1826.24182,1
2683.216,1761.883,1
2683.221,7465.32129,1
2683.22827,1817.50854,1
2683.26367,1721.53918,1
2683.3313,1907.3833,1
2683.36182,1711.146,1
2683.37036,1752.065,1
2683.38013,1712.08533,1
2683.3938,1665.79211,1
2683.47217,1750.97559,1
2683.487,1693.80078,1
2683.561,1715.20532,1
2683.60913,1745.62122,1
2683.61743,1754.75281,1
2683.62842,1741.35693,1
2683.71655,1737.41528,1
2683.74121,1711.79053,1
2683.74951,7393.317,1
2683.865,1803.51538,1
2683.883,1734.96411,1
2683.96143,1768.2439,1
2683.964,1744.32959,1
2683.984,7525.302,1
2684.00317,7665.259,1
2684.03442,1742.322,1
2684.05371,1762.4668,1
2684.09839,1707.85852,1
2684.10645,1796.57239,1
2684.10645,1688.39563,1
2684.12134,1795.46606,1
2684.20386,1780.71191,1
2684.21948,7177.28662,1
2684.22021,1690.5968,1
2684.23633,1852.86023,1
2684.27222,1739.05835,1
2684.2832,1729.38257,1
2684.309,1794.55139,1
2684.364,1732.64417,1
2684.392,1825.85193,1
2684.408,1791.27209,1
2684.422,1672.65283,1
2684.46582,1701.23584,1
2684.48779,1696.03223,1
2684.50317,1734.52893,1
2684.505,1748.70117,1
2684.62964,7350.72461,1
2684.62964,7286.60352,1
2684.636,1783.52844,1
2684.64087,1779.24158,1
2684.64233,1732.48145,1
2684.71948,7401.56836,1
2684.76465,1658.8324,1
2684.83936,1801.62256,1
2684.868,7617.97266,1
2684.87158,1757.70935,1
2684.91748,1776.40454,1
2684.96826,1616.40552,1
2685.003,1695.28784,1
2685.15234,7607.26367,1
2685.22021,1787.83911,1
2685.22827,1735.84375,1
2685.30835,7990.68262,1
2685.33569,1849.56311,1
2685.35083,1804.23511,1
2685.35425,1703.13074,1
2685.39,7540.98242,1
2685.40674,7537.486,1
2685.44263,1674.78589,1
2685.444,1777.78259,1
2685.444,1696.71533,1
2685.497,1732.59668,1
2685.50684,1735.24353,1
2685.52563,1748.23694,1
2685.52979,1809.18274,1
2685.581,1718.16919,1
2685.58374,1623.92346,1
2685.59546,1752.0708,1
2685.62329,7361.029,1
2685.63281,1815.17078,1
2685.643,1688.57019,1
2685.661,7312.01758,1
2685.67334,7509.17871,1
2685.71,1733.30847,1
2685.73315,7602.50244,1
2685.74634,1730.19934,1
2685.76514,1715.39868,1
2685.86035,1738.71216,1
2685.89917,1697.52332,1
2685.9082,1756.296,1
2685.95752,1793.20007,1
2686.01465,1761.42725,1
2686.02612,7654.975,1
2686.087,1745.885,1
2686.12329,1734.44373,1
2686.168,1699.37329,1
2686.216,1801.158,1
2686.30518,1694.3429,1
2686.31616,7411.609,1
2686.36475,1746.71887,1
2686.393,1720.03613,1
2686.43384,1805.74658,1
2686.438,1861.07727,1
2686.49316,1842.1012,1
2686.53,1783.88123,1
2686.53174,1747.80469,1
2686.53979,1752.88123,1
2686.57471,1768.79736,1
2686.59131,7577.52,1
2686.635,1691.16089,1
2686.65259,1790.0592,1
2686.66675,1741.42566,1
2686.70874,1692.51062,1
2686.718,1661.62976,1
2686.71851,1795.12732,1
2686.808,1682.4491,1
2686.863,1687.46582,1
2686.87,1762.51025,1
2686.87231,1608.71069,1
2687.01343,1731.05945,1
2687.04419,1800.40417,1
2687.059,1630.43762,1
2687.10425,1773.03381,1
2687.1145,1694.18689,1
2687.11938,1831.14319,1
2687.12134,1888.89539,1
2687.207,1761.30017,1
2687.2793,1798.33752,1
2687.317,7284.7417,1
2687.33252,1739.6936,1
2687.3772,7368.2,1
2687.37866,1709.888,1
2687.39453,1823.70947,1
2687.51,1749.64282,1
2687.53613,1663.08643,1
2687.554,1713.40527,1
2687.58325,1678.72,1
2687.62476,1768.67639,1
2687.64551,1667.1001,1
2687.711,1772.15515,1
2687.73071,1610.64233,1
2687.74756,1778.66333,1
2687.78,1795.01685,1
2687.79224,1757.51758,1
2687.80835,1704.31555,1
2687.91162,1775.72473,1
2687.95,1810.69775,1
2687.96387,7345.928,1
2687.96558,1761.5105,1
2688.0918,1700.94543,1
2688.14526,1620.0011,1
2688.15771,1816.83667,1
2688.16528,1773.82629,1
2688.349,1758.19263,1
2688.391,1759.96228,1
2688.39331,1737.36682,1
2688.426,8092.87842,1
2688.42676,7598.634,1
2688.47681,7782.9126,1
2688.536,1833.82581,1
2688.57471,1765.92908,1
2688.63428,7378.695,1
2688.65283,7388.4707,1
2688.69653,1731.29382,1
2688.701,7606.41064,1
2688.70557,7555.43,1
2688.72168,7696.07227,1
2688.73267,1832.88843,1
2688.73438,1859.87476,1
2688.73926,1815.45178,1
2688.75635,1738.88452,1
2688.76587,1766.74158,1
2688.79956,1757.06445,1
2688.80713,7626.477,1
2688.85156,1707.54358,1
2688.86743,1726.56689,1
2688.92627,1685.17773,1
2688.95361,1742.16931,1
2689.00757,1664.54541,1
2689.01343,1737.5907,1
2689.10181,1686.283,1
2689.11377,1730.63293,1
2689.117,1780.83215,1
2689.11768,1759.91248,1
2689.12622,1652.49133,1
2689.149,1762.322,1
2689.16357,1795.25745,1
2689.171,1692.87366,1
2689.177,1783.58179,1
2689.22,1704.62573,1
2689.23,1790.45862,1
2689.32227,1740.36523,1
2689.32251,1831.84253,1
2689.33081,1753.883,1
2689.35815,1669.94,1
2689.37061,7380.02148,1
2689.46265,1740.70642,1
2689.47119,1732.40454,1
2689.48877,1720.82544,1
2689.60669,1697.68347,1
2689.63452,1784.51416,1
2689.65552,1785.25549,1
2689.68066,1734.66553,1
2689.72461,1692.87537,1
2689.751,1724.293,1
2689.75244,1789.28,1
2689.90112,1731.2229,1
2689.9375,1706.81384,1
2690.01831,1708.97864,1
2690.0332,1762.30981,1
2690.063,1773.93469,1
2690.252,7560.07764,1
2690.28564,1673.56946,1
2690.288,1761.50427,1
2690.29541,1755.31714,1
2690.31274,1695.98718,1
2690.336,1737.791,1
2690.35645,7321.799,1
2690.3855,1789.3,1
2690.404,1772.02856,1
2690.44214,1736.57019,1
2690.44482,1688.835,1
2690.4585,1692.32227,1
2690.46021,1756.69739,1
2690.49072,1671.90234,1
2690.49219,1814.39185,1
2690.551,7302.17529,1
2690.55225,1703.88989,1
2690.55322,1778.94653,1
2690.61719,1723.60754,1
2690.61963,1727.32288,1
2690.64746,1720.39185,1
2690.68359,1725.1355,1
2690.69287,1685.0105,1
2690.697,7551.682,1
2690.74634,1647.4679,1
2690.769,1764.75183,1
2690.78369,7469.37842,1
2690.786,1703.17639,1
2690.845,7506.51465,1
2690.85962,1762.49768,1
2690.89331,1812.322,1
2690.89429,1774.80066,1
2690.89453,1761.61731,1
2690.90381,1757.22937,1
2690.95459,7500.692,1
2691.01636,7630.00439,1
2691.04053,1698.26245,1
2691.085,1762.429,1
2691.08667,7520.98975,1
2691.09766,1690.33081,1
2691.12744,1751.97729,1
2691.18286,1830.53735,1
2691.19287,1748.80164,1
2691.22217,1806.33875,1
2691.367,1748.91992,1
2691.368,1697.21313,1
2691.36914,1647.794,1
2691.397,1758.063,1
2691.4292,7571.80957,1
2691.436,1758.86292,1
2691.46533,1715.98047,1
2691.50171,1729.80127,1
2691.52734,1738.34827,1
2691.56152,1823.13525,1
2691.56763,1788.97754,1
2691.64478,1775.71667,1
2691.73462,1781.26257,1
2691.76,1832.66809,1
2691.81152,7482.008,1
2691.83252,7983.19727,1
2691.84863,1751.46838,1
2691.92236,1829.64453,1
2691.98315,1717.37988,1
2692.059,1695.86133,1
2692.06714,1699.17078,1
2692.08252,1771.06555,1
2692.08838,1622.52271,1
2692.156,7473.10742,1
2692.21362,7443.804,1
2692.2627,1930.645,1
2692.27612,1702.9679,1
2692.324,1743.47131,1
2692.34937,7580.66357,1
2692.381,1794.76843,1
2692.43823,1734.955,1
2692.44263,1786.84912,1
2692.44922,1654.91992,1
2692.453,1810.24854,1
2692.47583,1657.25293,1
2692.58984,1720.34,1
2692.61377,1760.78589,1
2692.63525,1718.406,1
2692.64941,1742.47839,1
2692.66187,1810.69434,1
2692.67334,1750.95325,1
2692.716,1724.11877,1
2692.74658,1726.60352,1
2692.90723,1693.88208,1
2692.941,1684.03052,1
2692.9707,7246.364,1
2692.9707,1710.50635,1
2692.97461,1677.85315,1
2693.00684,7551.266,1
2693.01074,7312.557,1
2693.045,1762.07813,1
2693.0498,1751.64307,1
2693.07837,1794.36438,1
2693.08862,7427.73828,1
2693.16479,7503.42627,1
2693.19287,1642.34363,1
2693.199,1712.06641,1
2693.28638,1668.968,1
2693.289,1667.25647,1
2693.294,1652.03027,1
2693.32813,1726.26,1
2693.39771,7331.405,1
2693.413,7392.93555,1
2693.421,1821.39319,1
2693.428,1744.2688,1
2693.428,1787.75146,1
2693.50317,1793.798,1
2693.52759,1720.23,1
2693.53784,1720.513,1
2693.559,1866.58459,1
2693.59155,1784.89148,1
2693.59229,1770.56152,1
2693.59717,1802.76685,1
2693.66138,7399.1167,1
2693.71021,1688.92334,1
2693.74438,1774.57129,1
2693.77661,1770.749,1
2693.79761,1717.55884,1
2693.85913,1743.44629,1
2693.8606,1762.00781,1
2693.86523,1844.01062,1
2693.8833,1742.47852,1
2693.91724,1677.50061,1
2693.93262,1703.19043,1
2693.97314,1728.82312,1
2694.12354,1796.1532,1
2694.1626,1730.07007,1
2694.176,1756.65686,1
2694.21313,7300.8916,1
2694.223,1799.64624,1
2694.22778,1863.07288,1
2694.228,7473.692,1
2694.24414,1760.57,1
2694.2666,1734.93164,1
2694.43848,1738.53955,1
2694.47461,1729.50781,1
2694.49683,1767.22058,1
2694.63867,1818.9458,1
2694.67456,1784.49231,1
2694.687,1700.50073,1
2694.7063,7483.56055,1
2694.71582,1792.18872,1
2694.71948,1673.79333,1
2694.725,1629.94861,1
2694.74048,1699.996,1
2694.74756,7309.30664,1
2694.763,1674.54993,1
2694.78613,7283.838,1
2694.7998,1845.317,1
2694.8147,1777.74255,1
2694.815,1904.91638,1
2694.81714,1790.0509,1
2694.82886,7670.145,1
2694.855,1751.7041,1
2694.87842,1722.11218,1
2694.887,1756.66431,1
2694.90186,1716.80994,1
2694.90625,7394.808,1
2694.92188,7566.67236,1
2694.93213,1770.539,1
2695.008,7385.378,1
2695.01929,1750.22742,1
2695.02368,1748.46155,1
2695.15576,1725.85107,1
2695.25,1717.90869,1
2695.26636,1700.38086,1
2695.26733,1749.364,1
2695.323,7684.44043,1
2695.36426,1854.15015,1
2695.37085,7532.899,1
2695.52734,7533.662,1
2695.54224,1847.08374,1
2695.55347,1670.33362,1
2695.5896,1884.51648,1
2695.6543,1918.20422,1
2695.718,1710.22717,1
2695.742,1686.03479,1
2695.756,1713.89172,1
2695.762,7432.35547,1
2695.7832,1713.49915,1
2695.80078,4762.29541,1
2695.83325,1757.72009,1
2695.842,1677.29346,1
2695.924,1709.30078,1
2695.96313,7741.6416,1
2696.01221,1678.47266,1
2696.01465,1757.014,1
2696.02734,1693.5614,1
2696.05518,1707.584,1
2696.07837,1765.17944,1
2696.15527,1759.50427,1
2696.16626,1713.45056,1
2696.185,1819.88147,1
2696.232,1630.69519,1
2696.253,7196.775,1
2696.30029,1730.0874,1
2696.37573,1703.73462,1
2696.43945,7529.37451,1
2696.45532,1757.73511,1
2696.46948,1712.863,1
2696.53833,1743.68982,1
2696.54321,7850.604,1
2696.54614,1736.69556,1
2696.5603,1730.96533,1
2696.56616,1690.49731,1
2696.56714,1729.01587,1
2696.615,1761.85522,1
2696.62354,1765.03394,1
2696.666,1732.84509,1
2696.69434,1721.804,1
2696.697,1714.24658,1
2696.70166,7268.08936,1
2696.704,1793.35608,1
2696.756,1642.30237,1
2696.762,1754.79773,1
2696.777,1724.11987,1
2696.79932,7565.00635,1
2696.8125,1723.02283,1
2696.86523,1759.22913,1
2696.90479,1739.75513,1
2696.92285,7512.375,1
2696.94629,1773.19446,1
2696.96167,1669.81689,1
2696.99683,1720.91919,1
2697.00366,1691.76672,1
2697.01318,1688.63586,1
2697.01978,1711.61938,1
2697.06934,1759.29578,1
2697.072,7245.44873,1
2697.07471,7552.65674,1
2697.14648,1830.46313,1
2697.15649,1691.71326,1
2697.209,7450.687,1
2697.25171,1743.64685,1
2697.296,1791.99524,1
2697.315,1743.20032,1
2697.34082,7454.10645,1
2697.369,1803.29736,1
2697.39282,1754.044,1
2697.41016,1709.11914,1
2697.43237,7247.95361,1
2697.46655,1728.76221,1
2697.53052,7339.58057,1
2697.536,1737.32007,1
2697.629,1775.101,1
2697.647,1742.58508,1
2697.67383,7674.60156,1
2697.80957,1711.92163,1
2697.81934,1755.92334,1
2697.84717,1784.48987,1
2697.85,1684.942,1
2697.86475,1784.797,1
2698.01538,7456.8667,1
2698.02173,1759.94531,1
2698.06274,1779.24,1
2698.09814,1726.22473,1
2698.15015,1664.13965,1
2698.1582,1697.41858,1
2698.19287,1746.42188,1
2698.219,1711.27051,1
2698.23926,7471.324,1
2698.24585,1641.73169,1
2698.31128,1637.13953,1
2698.31445,1763.77075,1
2698.3186,1770.6897,1
2698.3606,1747.5741,1
2698.36426,1735.06592,1
2698.36621,7431.111,1
2698.36914,7616.24854,1
2698.49829,1777.85376,1
2698.50024,1819.46826,1
2698.582,1761.05493,1
2698.59937,7489.075,1
2698.63452,1712.59155,1
2698.651,7321.03,1
2698.72363,1778.70911,1
2698.78271,1667.92664,1
2698.79346,7817.96631,1
2698.84058,1836.7782,1
2698.86646,7788.309,1
2698.924,1769.624,1
2698.9248,7404.63232,1
2698.93066,1737.57556,1
2698.94165,1768.93579,1
2698.96045,1709.58984,1
2699.10425,1709.30615,1
2699.17261,1783.09131,1
2699.188,1746.91479,1
2699.20654,7431.673,1
2699.23364,1701.401,1
2699.30835,1809.09839,1
2699.38062,1721.57275,1
2699.40356,7655.781,1
2699.40674,1742.79749,1
2699.409,1753.09534,1
2699.409,1713.50989,1
2699.47754,1797.34021,1
2699.48975,1809.92212,1
2699.613,7477.353,1
2699.61987,7984.49,1
2699.659,1694.5592,1
2699.733,1709.78589,1
2699.75659,1740.629,1
2699.7688,7666.62842,1
2699.84546,1775.48914,1
2699.8584,1780.13721,1
2699.88672,1807.892,1
2699.90942,1728.49719,1
2699.917,1703.14319,1
2699.942,1812.09741,1
2699.96143,1679.8512,1
2700.01465,1762.64551,1
2700.05713,1662.016,1
2700.06348,7388.09375,1
2700.07153,1775.098,1
2700.15015,1681.7395,1
2700.16333,1663.555,1
2700.168,1743.5592,1
2700.19946,1664.65552,1
2700.244,1755.4425,1
2700.2478,1778.47546,1
2700.26416,7820.69531,1
2700.30249,1749.43115,1
2700.34814,7302.251,1
2700.36963,1856.32166,1
2700.404,1702.14819,1
2700.47021,7567.889,1
2700.48853,1671.24683,1
2700.528,1815.3678,1
2700.53149,1754.94434,1
2700.54272,1714.37073,1
2700.55859,1787.01282,1
2700.59814,1703.16357,1
2700.602,7982.767,1
2700.60229,7582.11035,1
2700.61816,1690.72632,1
2700.63647,1709.82715,1
2700.703,1790.34546,1
2700.72388,1763.3186,1
2700.757,1774.732,1
2700.83936,1743.94653,1
2700.94043,1766.34692,1
2700.96729,7261.515,1
2700.9707,1715.821,1
2700.97656,7720.66064,1
2700.994,1845.1886,1
2701.03735,1892.65979,1
2701.05664,1733.6001,1
2701.09546,1750.3302,1
2701.118,1816.42529,1
2701.18579,1652.67957,1
2701.19556,1753.11523,1
2701.20264,1695.65771,1
2701.206,1681.34692,1
2701.25635,7569.27344,1
2701.267,1706.4292,1
2701.27173,1779.40723,1
2701.282,1690.94189,1
2701.29028,7408.236,1
2701.29468,1737.72754,1
2701.30933,1644.48486,1
2701.3125,1756.03491,1
2701.37476,7332.633,1
2701.44946,1781.0719,1
2701.47266,1731.25684,1
2701.52051,1834.20459,1
2701.54321,7747.764,1
2701.63867,1677.72424,1
2701.71387,1645.96167,1
2701.791,1790.69458,1
2701.805,7412.21729,1
2701.80737,1779.30115,1
2701.82324,1709.811,1
2701.9104,1645.85657,1
2701.919,7410.91943,1
2701.96777,1665.28491,1
2702.0083,7961.89551,1
2702.09546,1746.05347,1
2702.11743,1728.299,1
2702.11743,1725.88,1
2702.13525,7499.932,1
2702.14722,1709.60669,1
2702.17358,1657.91919,1
2702.18579,1695.29749,1
2702.18872,7507.616,1
2702.24243,1685.813,1
2702.30249,1734.4762,1
2702.3103,1766.49414,1
2702.34814,1707.68213,1
2702.36938,1712.95691,1
2702.4834,1748.7876,1
2702.49561,7169.18164,1
2702.55835,7468.941,1
2702.56421,1733.8501,1
2702.6123,1722.75012,1
2702.6167,7553.905,1
2702.68726,1858.95251,1
2702.695,1772.16089,1
2702.74023,1739.93408,1
2702.749,1781.02075,1
2702.782,1616.86084,1
2702.78784,7319.71729,1
2702.83423,7828.37939,1
2702.87671,1670.76282,1
2702.90186,1605.25574,1
2702.929,7496.26855,1
2702.96729,1726.88037,1
2702.96948,1782.43127,1
2702.97827,1683.99341,1
2703.01782,1670.20837,1
2703.108,1768.13928,1
2703.14282,7521.12939,1
2703.14624,1761.41833,1
2703.19482,7490.77051,1
2703.216,7719.88965,1
2703.21826,1609.039,1
2703.247,1760.99524,1
2703.2583,7406.65967,1
2703.28882,1673.09509,1
2703.30151,7415.96875,1
2703.31226,1655.879,1
2703.37622,1685.92725,1
2703.40283,1717.07,1
2703.46631,7470.60059,1
2703.51978,1802.555,1
2703.53662,1677.60876,1
2703.56519,1752.64758,1
2703.572,1663.90491,1
2703.742,1664.08618,1
2703.75635,1724.755,1
2703.77075,1751.487,1
2703.77759,7475.663,1
2703.78149,1723.66016,1
2703.80225,1762.44458,1
2703.83252,1748.38257,1
2703.888,1682.85876,1
2703.89087,1793.04517,1
2703.894,1686.2655,1
2704.01636,1651.74292,1
2704.0603,1687.35315,1
2704.06616,7279.97266,1
2704.13452,1749.37817,1
2704.13672,1820.8418,1
2704.142,1793.93225,1
2704.16357,1651.664,1
2704.16455,7655.12842,1
2704.21362,1707.10046,1
2704.225,7548.574,1
2704.2832,1855.8092,1
2704.324,7437.94629,1
2704.346,1709.94421,1
2704.36743,1747.68958,1
2704.37476,1733.28943,1
2704.385,1714.15662,1
2704.4082,1722.43713,1
2704.46948,1752.95837,1
2704.49829,1664.88416,1
2704.52539,1768.85107,1
2704.54785,1738.547,1
2704.58472,1691.40417,1
2704.58716,1763.2301,1
2704.6438,1725.84448,1
2704.656,1685.29163,1
2704.702,1736.232,1
2704.71558,1837.9679,1
2704.75635,1768.5061,1
2704.75757,7665.404,1
2704.788,1775.874,1
2704.86548,1719.64355,1
2704.8772,7642.931,1
2705.05176,1770.07922,1
2705.11987,1747.95654,1
2705.13623,1696.44739,1
2705.16675,7494.46143,1
2705.21021,1661.45654,1
2705.26123,1716.01331,1
2705.26758,1775.15247,1
2705.27051,1851.49365,1
2705.27856,1767.02136,1
2705.311,1771.01257,1
2705.31152,1822.57239,1
2705.39282,7914.923,1
2705.41821,7436.95654,1
2705.46069,7684.65039,1
2705.47046,7433.90869,1
2705.474,1713.26807,1
2705.48169,1764.29163,1
2705.52173,1721.0105,1
2705.52515,8062.37354,1
2705.664,7651.593,1
2705.723,7793.894,1
2705.74536,1750.21265,1
2705.75049,1752.62061,1
2705.79565,1619.5907,1
2705.81885,1723.81616,1
2705.87427,1756.53125,1
2705.96826,1684.06409,1
2705.97144,1727.65833,1
2706.00513,1745.70032,1
2706.0083,1804.87109,1
2706.03149,1716.7179,1
2706.07349,1829.32288,1
2706.11743,1794.85657,1
2706.19287,7307.07764,1
2706.2395,7639.90137,1
2706.259,1886.53552,1
2706.263,7768.395,1
2706.30884,1751.49,1
2706.34717,1695.7019,1
2706.36133,7317.08545,1
2706.37915,1729.32935,1
2706.42676,1871.84277,1
2706.44287,7410.60547,1
2706.446,1691.96619,1
2706.461,1670.85425,1
2706.49316,1773.79919,1
2706.50122,1721.30908,1
2706.55884,1732.26062,1
2706.66138,1758.98474,1
2706.67017,1771.06152,1
2706.67676,1747.67346,1
2706.69336,1740.31726,1
2706.70337,1725.225,1
2706.74951,1634.95447,1
2706.77759,1736.16406,1
2706.80249,1640.74866,1
2706.85913,7555.268,1
2706.8645,1674.17126,1
2706.88135,1848.38928,1
2706.88184,7492.975,1
2706.93262,1701.63855,1
2706.936,7281.01074,1
2706.94678,7411.06641,1
2707.00684,1819.88684,1
2707.02344,1749.50757,1
2707.07471,1739.15942,1
2707.11255,1603.3551,1
2707.15234,1723.6969,1
2707.18018,1725.05017,1
2707.23145,1759.60132,1
2707.26563,1795.09839,1
2707.32446,1755.398,1
2707.36816,7323.201,1
2707.38,1723.16956,1
2707.46021,7416.94727,1
2707.50635,1714.728,1
2707.54,1746.0968,1
2707.56055,1793.79236,1
2707.569,1838.32935,1
2707.57031,7517.908,1
2707.60034,1805.15161,1
2707.73242,1776.27,1
2707.78052,1682.24866,1
2707.788,7537.93652,1
2707.86938,1841.71,1
2707.88379,7508.647,1
2707.89648,1760.62415,1
2707.98071,1630.49133,1
2708.01245,1839.52808,1
2708.0188,1682.79541,1
2708.02246,1760.336,1
2708.03613,1640.49377,1
2708.10254,1695.82837,1
2708.121,7753.0625,1
2708.26929,1710.30945,1
2708.31567,1749.12732,1
2708.33154,7291.731,1
2708.34521,1766.16211,1
2708.37476,1785.994,1
2708.46631,1694.36841,1
2708.469,7443.811,1
2708.502,1789.12891,1
2708.57617,1546.646,1
2708.611,1784.63708,1
2708.62,1790.29077,1
2708.64966,7522.282,1
2708.67065,1671.91345,1
2708.69263,7842.648,1
2708.70728,1797.22827,1
2708.86572,1706.64648,1
2708.86768,7479.95,1
2708.886,1763.1062,1
2708.9248,7320.425,1
2708.93286,1896.5824,1
2708.97729,1733.67151,1
2709.03271,1652.62964,1
2709.06152,1751.52808,1
2709.0813,1683.712,1
2709.08667,1724.274,1
2709.231,1693.13574,1
2709.334,1761.61438,1
2709.37476,1759.34583,1
2709.37964,7791.853,1
2709.39722,1668.02637,1
2709.499,1784.42017,1
2709.52612,1749.69385,1
2709.528,1692.84277,1
2709.59058,1652.22876,1
2709.63,1808.58423,1
2709.65723,1726.31616,1
2709.69116,1711.841,1
2709.69336,1763.93542,1
2709.71582,1801.21277,1
2709.73779,1832.36084,1
2709.741,1798.63049,1
2709.75952,1847.77161,1
2709.79614,7433.101,1
2709.81616,1768.79456,1
2709.86963,1729.88733,1
2709.87744,1792.86951,1
2709.9668,7495.96045,1
2709.98169,7386.973,1
2709.98853,1735.94543,1
2710.0105,1930.50366,1
2710.06,1718.64966,1
2710.08276,7486.67969,1
2710.246,1785.92126,1
2710.27246,1675.32239,1
2710.276,1743.661,1
2710.30225,1840.38879,1
2710.361,1693.5481,1
2710.37524,1679.95581,1
2710.41577,1809.09241,1
2710.427,1730.08057,1
2710.44238,1763.1908,1
2710.46167,1721.01428,1
2710.47021,1806.49634,1
2710.47363,1881.423,1
2710.49634,7559.05762,1
2710.5105,1746.58423,1
2710.53735,1850.80054,1
2710.72021,1755.05408,1
2710.72314,1794.57251,1
2710.8042,1800.36914,1
2710.87427,1677.58191,1
2710.93848,1845.54785,1
2710.969,1783.6853,1
2711.00659,1748.38806,1
2711.01636,7431.08057,1
2711.055,1674.52466,1
2711.185,1707.00793,1
2711.2,1770.79053,1
2711.312,1756.9563,1
2711.41724,1714.82642,1
2711.43457,1698.42444,1
2711.44385,1687.9209,1
2711.56616,1767.19458,1
2711.60718,1641.32642,1
2711.61865,7309.03125,1
2711.70459,1745.97827,1
2711.7356,1652.89185,1
2711.73755,1707.95935,1
2711.74072,7688.51367,1
2711.78857,1803.64551,1
2711.81421,1728.08264,1
2711.858,1706.29285,1
2711.87622,1779.90259,1
2711.931,1752.66711,1
2711.9624,1723.29663,1
2712.0127,1758.2439,1
2712.04834,1757.95544,1
2712.12915,1830.76941,1
2712.14038,1754.68494,1
2712.15,1784.79871,1
2712.18945,7644.945,1
2712.26587,1835.142,1
2712.32275,7415.77246,1
2712.32861,1767.09326,1
2712.35986,1672.78589,1
2712.36,1719.52234,1
2712.45728,1672.72449,1
2712.46582,1633.14087,1
2712.50171,1714.99524,1
2712.504,1660.1189,1
2712.51147,1638.286,1
2712.6814,7537.83154,1
2712.68872,1723.38782,1
2712.7063,1687.931,1
2712.742,7556.86865,1
2712.80664,1727.66846,1
2712.9104,1794.204,1
2712.98926,1671.62134,1
2713.071,1889.79187,1
2713.10034,7286.498,1
2713.11328,1716.32275,1
2713.12769,1758.33582,1
2713.13647,7351.232,1
2713.13721,1757.07336,1
2713.27271,1667.699,1
2713.42358,1794.72192,1
2713.42944,7632.73047,1
2713.449,1719.20093,1
2713.49121,1693.776,1
2713.50586,7612.828,1
2713.51782,1670.1344,1
2713.538,1638.71851,1
2713.61743,1751.351,1
2713.64771,1708.996,1
2713.65747,1717.949,1
2713.75732,1712.44751,1
2713.75732,1757.54443,1
2713.77173,1752.1698,1
2713.91675,7290.2207,1
2713.94238,1682.128,1
2713.94482,1837.26184,1
2713.95117,7503.17969,1
2713.9873,1762.97949,1
2713.998,1756.50073,1
2714.0376,1845.46423,1
2714.04639,1659.04468,1
2714.04883,1689.16309,1
2714.05762,1753.06445,1
2714.07422,1769.17737,1
2714.093,1774.63342,1
2714.13379,1769.58923,1
2714.22876,1715.19348,1
2714.241,1719.217,1
2714.32373,1684.58508,1
2714.3418,1677.56848,1
2714.38257,1670.61621,1
2714.43213,1748.88025,1
2714.51685,1741.16089,1
2714.52051,7405.11572,1
2714.53174,1707.327,1
2714.54956,1703.453,1
2714.61743,1695.90112,1
2714.65918,1694.74866,1
2714.66,1765.889,1
2714.77417,7458.761,1
2714.78174,1741.26575,1
2714.79419,1755.35889,1
2714.82861,1756.775,1
2714.85181,1766.46753,1
2714.86475,1669.59888,1
2714.902,1755.90491,1
2714.956,7435.96045,1
2714.975,1763.12207,1
2714.9895,1710.27588,1
2714.99268,1788.66589,1
2715.007,1773.87866,1
2715.03418,7330.89941,1
2715.058,1799.89026,1
2715.088,1851.29224,1
2715.12427,7307.84326,1
2715.158,1738.49963,1
2715.28955,1815.91907,1
