Ch1 Amplitude,Ch2 Amplitude
2562.0105,1713.34534
2562.19653,7315.7876
2562.33154,7491.18
2562.39673,1708.79883
2562.585,1765.67236
2562.666,7278.602
2562.84375,7425.96875
2562.98853,1784.60535
2563.03149,7429.765
2563.07813,7252.097
2563.18628,1769.24182
2563.44482,7459.786
2563.49756,7411.921
2563.67285,7341.28125
2563.76587,7243.864
2563.799,7416.95068
2563.90112,1826.56421
2563.911,1710.052
2563.937,1765.52747
2563.99048,7235.147
2564.027,7413.79248
2564.208,7387.52441
2564.39526,1835.28625
2564.47778,7436.826
2564.539,7378.6123
2564.56128,7203.97461
2564.801,1735.67847
2564.93872,1821.558
2565.028,7327.80859
2565.03613,1747.14319
2565.10522,7442.319
2565.21777,7845.40674
2565.46069,1775.26526
2565.548,1774.28186
2565.72144,1681.598
2565.74121,7537.03662
2565.92578,1714.1394
2565.92944,7629.34131
2566.02563,1747.243
2566.1416,7486.26172
2566.22437,1749.13074
2566.34937,7826.00146
2566.915,7496.351
2567.08936,1714.37622
2567.25854,7292.12842
2567.38623,7420.081
2567.41382,1762.39734
2567.448,7367.781
2567.67847,1648.93628
2567.69116,7218.071
2567.69214,7561.01563
2567.72974,1728.73169
2567.842,7523.16943
2567.99927,7461.03027
2568.10767,1668.81079
2568.19458,7635.34473
2568.771,7444.409
2568.79639,7598.99756
2568.8103,7614.639
2568.829,7398.2373
2568.888,7259.78369
2568.9436,7358.586
2569.28442,1670.38757
2569.29321,1671.39673
2569.46655,7654.56934
2569.52466,7584.26074
2569.67456,7604.263
2569.90674,1866.97449
2570.11963,7547.9375
2570.15967,1786.89124
2570.26245,1721.54675
2570.27979,7368.885
2570.29248,7371.08838
2570.3877,1784.50952
2570.515,1690.23425
2570.912,7534.90137
2570.96948,7552.85547
2571.01685,7701.376
2571.08,7482.44727
2571.37158,7372.28
2571.65234,1685.9165
2571.66431,7418.513
2571.83936,1696.46973
2571.933,1792.77551
2571.94751,1759.04578
2572.001,7593.184
2572.0835,7502.42773
2572.13428,7465.46533
2572.21777,1750.48889
2572.65332,1709.86853
2572.66675,7184.251
2572.69922,1808.35083
2572.76782,7540.61572
2572.93335,7177.3916
2573.21826,7296.013
2573.362,1736.44128
2573.39551,7361.075
2573.41016,1738.172
2573.453,1796.103
2573.49854,1814.35632
2573.69434,7412.3877
2573.71753,1696.69629
2573.83667,7473.21729
2573.93677,7483.84863
2574.12939,1683.22742
2574.2605,1723.12524
2574.42041,1759.14722
2574.462,7504.64844
2574.754,7403.49072
2574.827,7557.684
2574.89331,1844.11316
2574.96558,1715.62476
2574.97266,1708.83752
2575.0918,7429.756
2575.1748,7402.418
